,root_control_1,root_control_2,root_control_3,root_IAA_1,root_IAA_2,root_IAA_3
AT3G12480,3446.89643700078,3256.87832279545,3305.34561918068,3323.00822639644,3569.29060445614,3091.81384492838
AT3G12490,12757.7449024857,11321.4245113339,11228.0824468351,11014.8445270908,12638.2874436665,10164.99436929
AT3G12500,11758.1046682737,8833.33248184629,8065.7161546928,13875.469405174,10300.7561114016,7998.76848526427
AT3G12502,4524.05157356353,3417.68462483404,3530.74832298231,5607.14227750562,3112.19650429388,3531.44238698114
AT3G12510,694.614060026443,692.788794399166,583.69207626244,549.700375462416,640.348226878801,498.314319329117
AT3G12520,2164.37714356066,2210.53594651689,2275.05340963963,1374.25093865604,1981.43524512253,1453.7599563899
AT3G12530,766.088840116121,816.147053497269,603.036338155864,797.760111681917,1070.37069468521,779.388305231697
AT3G12540,256.705196096729,500.041514558381,571.076253288468,370.105126439496,222.820358621241,360.351263977667
AT3G12545,46.3076040017629,39.6508689958187,62.2380600049288,58.5420977478024,38.5250152756352,79.2772780750867
AT3G12550,1454.66277788146,1593.74465102638,1556.79255498815,1467.52139947457,1606.59725865689,1612.31451254008
AT3G12560,3075.42891794316,3648.98136064299,3558.50313352505,2939.01175472866,2813.36733175044,3278.16692715683
AT3G12570,5584.09303038649,5724.0435047575,5151.46104770525,5362.05925812075,5606.95154754852,5558.6756406155
AT3G12580,5817.64442448234,10050.3938774124,8751.17586961195,11070.4099080039,28987.4709533428,10579.9131103843
AT3G12585,2.01337408703317,8.81130422129305,6.72843891945176,0.992238944878007,5.2060831453561,5.14787519968096
AT3G12587,1840.22391554832,1765.5650833416,1843.59226392978,1673.9071000092,2140.74138937043,1482.58805750812
AT3G12590,3513.33778187288,3481.56658043842,3710.73406407765,3811.18978727642,3075.75392227639,3760.00804584697
AT3G12600,6387.42929111273,6337.53056116503,6346.60001077287,6787.90662191044,7200.01299002749,6124.9419125804
AT3G12610,4454.59016756088,7021.5080513429,6349.9642302326,3825.08113250472,4710.4640299182,5289.95655519215
AT3G12620,2888.18512784908,2580.6107238112,2516.43615587496,4295.40239237689,2743.60581760267,3083.57724460889
AT3G12630,8848.77911251077,8166.977600111,8595.58071959962,9618.7643316474,9680.19100047514,8526.94048075154
AT3G12640,3391.52864960737,3175.37375874848,3352.44469161684,3614.72647619058,3166.33976900558,3671.46459241246
AT3G12650,2070.75524851361,2455.04963865778,2154.78256395443,2233.52986492039,3026.81674071004,2361.84514161362
AT3G12660,0,0,0,1.98447788975601,0,2.05915007987238
AT3G12670,5440.13678316362,5471.81992142299,5028.66703742526,8872.60064509914,7741.44563714453,7236.88295571149
AT3G12680,2745.23556766972,2646.6955054709,2579.51527074482,3127.53715425548,3223.6066836045,2754.11323182931
AT3G12685,103.688765482208,96.9243464342236,80.7412670334211,127.998823889263,111.410179310621,79.2772780750867
AT3G12690,655.353265329296,596.965860992604,600.51317356107,836.45743053216,619.523894297376,703.199752276419
AT3G12700,6657.22141877517,6312.19806152881,5433.2144274573,12626.2405735726,6786.64998828622,7401.61496210128
AT3G12710,1037.8943418656,1324.99987227694,1414.65428281473,944.611475523862,911.064550437318,1184.01129592662
AT3G12720,479.183032713894,321.612604077196,551.731991395044,583.436499588268,379.002852981924,446.835567332307
AT3G12730,325.159915055857,287.468800219686,430.620090844913,480.243649320955,315.48863860858,476.693243490457
AT3G12740,5324.36777315921,4501.47504405309,5597.22012611893,5542.64674608855,5510.1184010449,5378.50000862666
AT3G12750,912.058461426025,615.689882462852,1474.36917822487,656.86218150924,750.71718956035,1125.32551865026
AT3G12760,9850.43272080977,9371.92345237282,8019.45813712157,8659.26927195036,10436.1142731808,8781.24551561578
AT3G12770,396.634695145534,356.857820962369,331.375616782999,458.414392533639,350.890003997001,359.321688937731
AT3G12775,2.01337408703317,2.20282605532326,2.52316459479441,0,0,3.08872511980857
AT3G12780,6079.38305579665,6124.95784682633,5751.13316640139,5284.66462042026,6513.85123146956,5796.50747484076
AT3G12800,6712.58920616858,7009.39250803862,6872.25930135504,7797.01362885138,8998.19410843349,7446.91626385847
AT3G12810,3862.65818597313,3362.61397345096,3761.19735597353,4068.17967399983,2876.88154612378,4205.81403813934
AT3G12820,494.283338366643,345.843690685752,227.925868396428,341.330197038034,192.625076378176,200.767132787557
AT3G12830,742.935038115239,714.817054952399,983.193137104888,383.996471667789,503.948848470471,753.648929233292
AT3G12835,20.1337408703317,22.0282605532326,18.5032070284923,13.8913452282921,23.9479824686381,26.768951038341
AT3G12840,2.01337408703317,0,0,1.98447788975601,0,2.05915007987238
AT3G12850,0,1.10141302766163,0,0,0,0
AT3G12860,2798.5899809761,2755.7353952094,2451.67493127523,3156.31208365694,2630.1132050339,2877.66223662166
AT3G12870,1896.59838998524,1731.42127948409,1438.20381903281,1804.88264073309,1927.29198041083,1232.40132280362
AT3G12880,2.01337408703317,4.40565211064653,6.72843891945176,0,0,3.08872511980857
AT3G12890,2.01337408703317,4.40565211064653,3.36421945972588,0,10.4121662907122,4.11830015974477
AT3G12900,66.4413448720945,24.2310866085559,52.9864564906826,4.96119472439003,2.08243325814244,6.17745023961715
AT3G12910,3.02006113054975,8.81130422129305,14.297932703835,0,6.24729977442732,6.17745023961715
AT3G12915,352.340465230804,268.744778749438,390.249457328202,230.199435211698,284.252139736443,422.125766373838
AT3G12920,2605.30606862092,2629.07289702831,3168.25367619685,3144.4052163184,3514.10612311537,3541.7381373805
AT3G12930,827.496749770632,889.941726350598,735.081951950105,847.372058925818,1011.02134682816,779.388305231697
AT3G12940,1052.99464751835,1167.49780932133,1090.00710495119,1051.77328157069,1074.5355612015,1137.68041912949
AT3G12950,3570.71894335332,2967.20669652044,3281.7960829626,3353.76763368766,2806.07881534694,3522.17621162171
AT3G12955,338.246846621572,258.832061500483,307.826080564918,222.261523652674,307.15890557601,317.109112300347
AT3G12960,12.080244522199,33.0423908298489,18.5032070284923,17.8603010078041,19.7831159523532,13.3844755191705
AT3G12965,4777.73670852971,3705.15342505373,3535.7946521719,4161.45013481836,5308.12237500508,2742.78790639001
