"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT4G39970",591.080415215662,1.69332170543778,0.166984459513515,10.1405945821008,3.64871911501239e-24,3.25088194200872e-22
"AT4G39980",31400.1337439296,1.81092377917673,0.13783219330338,13.1386125097112,1.97820752854697e-39,3.93526870075431e-37
"AT5G01040",13494.2761458331,1.39559485701308,0.126853931818088,11.001589284709,3.75455631509925e-28,4.28911591718962e-26
"AT5G01200",193.406240638662,1.66394337105845,0.263920674713141,6.30471020456057,2.88733617486614e-10,9.49119224661126e-09
"AT5G01210",7072.48666562611,1.7535011711572,0.280991133971502,6.24041458665753,4.36412646249164e-10,1.40455484307472e-08
"AT5G01215",7074.99637712555,1.75166013513669,0.281410387313956,6.22457526126228,4.82862316151728e-10,1.54757372326629e-08
"AT5G01360",608.587180867156,0.745527628659299,0.189997636852712,3.92387842822088,8.71347186819436e-05,0.00122158005364795
"AT5G01500",4080.01025572864,1.02959462827889,0.138911864098915,7.41185524330555,1.24544661797731e-13,5.58056818571736e-12
"AT5G01790",289.174403490649,0.723492872578164,0.201365761048593,3.59292895083377,0.000326981766403465,0.00390348227704416
"AT5G01820",7555.53695973216,1.29422266742556,0.104861903754912,12.3421626070271,5.36940125324839e-35,8.91397865611222e-33
"AT5G01850",1558.12480599706,0.696302206882397,0.153287520685209,4.54245853654534,5.56019352136366e-06,0.000102975141010424
"AT5G01900",200.025893587175,1.10986649751433,0.298627156731077,3.71656251783489,0.000201951686569161,0.00257329493057425
"AT5G02160",149.475039958961,0.798148612238614,0.236792937368701,3.3706605488653,0.000749881962444929,0.00793774136026568
"AT5G02170",2273.38341730637,3.18164675593951,0.197657625011328,16.0967569844936,2.68830431137949e-58,1.03392183815655e-55
"AT5G02230",6159.43012491669,2.41417591843565,0.234792655136635,10.2821611563222,8.480434352085e-25,7.82778012434854e-23
"AT5G02940",356.399199600537,2.27069951463018,0.231565294145273,9.80587148437557,1.06226048714127e-22,8.45266310388688e-21
"AT5G03160",6341.17858791787,0.843521913007308,0.132484877527008,6.36692978664942,1.92849400335078e-10,6.4309143961449e-09
"AT5G03204",10.0614299298999,4.05654077332434,1.09988822028902,3.68813912040843,0.000225900133950583,0.0028354995144432
"AT5G03668",1168.03792119424,0.703891653692575,0.172877979048722,4.07160968427448,4.6689367891031e-05,0.000698705482135818
"AT5G03670",2022.82891259091,0.694199528845577,0.170887945559598,4.06230835400541,4.85898346949148e-05,0.000725733997035504
