"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G53180",2505.80806375338,0.645342979282988,0.113553144877382,5.68318015304507,1.32212868071409e-08,4.81062917874665e-06
"AT1G53340",520.441082439004,0.595160621743159,0.173742338559423,3.4255359210536,0.000613587792091858,0.0383826678448878
"AT1G53708",207.26592246166,0.865679615965789,0.241720503401491,3.5813247274598,0.000341856442054037,0.0244823475438001
"AT1G54970",4532.88224103892,1.54249460127783,0.316630956381876,4.87158494830646,1.10706544944804e-06,0.000242530125496016
"AT1G55020",43105.1669456588,0.400079080176289,0.118330795345651,3.38102248875818,0.000722166321091862,0.0426475131872024
"AT1G55920",10299.2316389466,0.766592501544229,0.196022097783351,3.91074532010921,9.20117526245159e-05,0.00922530278869535
"AT1G59740",1007.17260773778,1.24231859090923,0.348245395551036,3.56736544626379,0.000360588431743491,0.0255000452404433
"AT1G59940",855.697579783281,0.717320753451415,0.191187924882701,3.75191453064575,0.000175489295717552,0.0150527111106169
"AT1G60010",906.708711016099,0.670865709722021,0.11997085298957,5.59190580882464,2.24590654688875e-08,7.56200086436765e-06
"AT1G60730",12193.7991653942,0.554179889633375,0.114274978513672,4.84952958942865,1.23754608714034e-06,0.0002658838302838
"AT1G62380",45536.6370993918,1.06700447527577,0.169500056429274,6.2950095578345,3.07380919433884e-10,1.69126979548999e-07
"AT1G62420",274.225037934047,0.977479624315401,0.243116906919658,4.0206155824384,5.80462606741422e-05,0.00629550766609603
"AT1G66600",250.689815776517,0.707822403528457,0.178400303356937,3.96760762291009,7.25977309137331e-05,0.00756997506785482
"AT1G67050",665.491568699345,0.771876772394879,0.231537850107175,3.33369586025607,0.000857003106479697,0.0483328326976887
"AT1G68840",5628.72535161746,0.447891304886848,0.132982572727443,3.36804511824893,0.000757032062670177,0.0437894520558372
"AT1G69490",481.143874481605,0.896986972606957,0.212905426601339,4.21307707805186,2.51915048368299e-05,0.00319266942479801
"AT1G69880",2164.35636924767,1.17024764816609,0.288651476117937,4.05418903067708,5.03085240707586e-05,0.0057030652990565
"AT1G70290",2358.98598356637,0.592434253229026,0.178344132963708,3.32186006561585,0.00089419526793822,0.0495134892849336
"AT1G71140",594.488383713541,0.941934300384948,0.220853710740322,4.2649693194083,1.99929672840769e-05,0.00268465088667554
"AT1G72360",5168.49820036018,0.718349301403024,0.212078373888594,3.38718789771737,0.000706130084131269,0.0419199699155718
"AT1G72900",1540.977008535,1.0966575749625,0.143981354733396,7.61666381729173,2.60316155586055e-14,2.79641531136468e-11
"AT1G72930",210.481086074872,0.920452138582101,0.21945229804942,4.19431533305164,2.73697018643932e-05,0.0034493469517254
"AT1G72940",1354.47639829566,0.716665750080956,0.137020245247084,5.23036394212124,1.69176649881313e-07,4.65421468862506e-05
"AT1G73500",2110.48802096928,0.647745748202179,0.193438687728296,3.3485842765435,0.000812255731056409,0.0463890557896241
"AT1G75160",112.475255410962,0.950341271961769,0.28402802006398,3.34594196638662,0.000820035567276733,0.046715106975242
"AT1G75490",89.7803708099353,2.40793430461169,0.426290523708567,5.64857572639327,1.61782584552474e-08,5.61485126910657e-06
"AT1G76870",245.092832297151,0.796095443848519,0.231517817588895,3.43859255473002,0.000584746608381129,0.0371585879956898
"AT1G77330",16279.2833036519,0.601166708804543,0.146173423533984,4.11269500481241,3.91066892257707e-05,0.00461888901698514
"AT1G77890",2036.33109242391,0.428720135655783,0.110956770215225,3.86384836927198,0.000111614521838741,0.0109474434702615
"AT1G79160",2538.56079405598,0.615428061473448,0.137204012114089,4.48549610168616,7.27444766251945e-06,0.00117217332013412
"AT1G79860",359.44238414513,1.23683674654092,0.313548087535652,3.94464771340787,7.99173791366929e-05,0.00809336911217129
"AT1G80840",710.740790070881,0.713582485436309,0.210956179398239,3.38261001631633,0.000718005126267501,0.0425130646810199
"AT2G02930",887.842394933994,0.970442812090241,0.163574673987392,5.9327204415828,2.9795593907036e-09,1.2926130825939e-06
"AT2G04040",576.912151580095,0.780863981664228,0.181611839952407,4.29963146603692,1.71082365158862e-05,0.00239717209665761
"AT2G15880",1056.39898013778,0.729034383804118,0.192465368047098,3.78787306621166,0.000151942436448774,0.0134947615112122
