,root_control_1,root_control_2,root_control_3,root_auxin_1,root_auxin_2,root_auxin_3
AT2G37435,0,0,0,1.98447788975601,0,0
AT2G37440,414.755061928833,644.326621182055,648.453300862163,592.36665009217,467.506266452978,400.504690535178
AT2G37450,195.297286442217,226.891083698296,135.409833253967,101.208372377557,106.204096165265,76.1885529552782
AT2G37460,1827.1369839826,957.127921037958,1660.24230337472,1666.96142739505,1105.77206007364,1681.2960402158
AT2G37470,3614.00648622454,3674.3138602792,3476.07975676177,3210.88522562523,3711.9372826389,2909.57906285968
AT2G37478,8811.53169190066,8504.00998657546,8030.39185036568,7343.56043104213,7415.54483224523,7710.48747408214
AT2G37480,8811.53169190066,8504.00998657546,8030.39185036568,7343.56043104213,7415.54483224523,7710.48747408214
AT2G37500,3076.43560498668,2821.8201768691,2535.78041776838,2930.08160422475,3182.99923507072,2916.78608813923
AT2G37510,771.122275333703,891.04313937826,814.141109253663,720.365473981433,1196.35790680283,671.282926038397
AT2G37520,2687.85440618928,2627.97148400065,2916.77827158234,2919.1669758311,2521.8266756105,2688.2204292734
AT2G37530,309.052922359591,298.482930496302,376.792579489299,346.291391762424,267.592673671304,275.926110702899
AT2G37540,182.210354876502,299.584343523964,422.209542195598,219.284806818039,127.028428746689,216.2107583866
AT2G37550,7534.04583367812,8019.38825440434,8258.3177187621,7298.90967852262,7301.0110030474,7425.29518801981
AT2G37555,3046.23499368118,3370.32386464459,3711.57511894258,3087.84759646036,2249.02791879384,3433.6327581872
AT2G37560,479.183032713894,490.128797309426,486.970766795321,418.724834738519,499.783981954186,443.746842212499
AT2G37570,2977.78027472206,2755.7353952094,3022.7511845637,3455.9682450101,2901.87074522149,3462.46085930541
AT2G37580,329.186663229923,221.384018559988,360.812537055601,301.640639242914,204.078459297959,319.168262380219
AT2G37585,1287.55272865771,1474.79204403892,1416.3363925446,1060.70343207459,1375.44716700308,1242.69707320298
AT2G37590,351.333778187288,299.584343523964,372.587305164641,262.943320392672,385.250152756352,352.114663658177
AT2G37600,7449.48412202272,6267.04012739468,5963.07899236412,7885.32289494552,8519.23445906073,6334.97522072739
AT2G37610,51.3410392193458,33.0423908298489,58.0327856802714,43.6585135746323,29.1540656139942,66.9223775958524
AT2G37620,2884.15837967501,2952.88832716083,2533.25725317359,2660.19261121794,3236.10128315335,2626.44592687722
AT2G37630,1573.45184901642,1456.06802256868,1672.01707148376,1488.35841731701,1576.40197641383,1772.92821877012
AT2G37640,431.868741668615,497.838688503057,483.606547335595,288.7415329595,516.443448019326,409.770865894604
AT2G37650,961.386126558338,817.248466524931,872.173894933934,962.471776531666,801.73680438484,889.552834504869
AT2G37660,1148.62991665242,1033.12541994661,1065.61651386817,1024.98283005898,1021.43351311887,979.125862979318
AT2G37670,347.307030013221,483.520319143456,491.176041119978,526.878879730222,274.881190074802,457.131317731669
AT2G37678,1235.20500239485,1090.39889738502,1077.39128197721,1721.53456936334,1405.64244924615,1400.22205431322
AT2G37680,1162.72353526165,1179.61335262561,1120.28508008872,1216.48494642044,1342.1282348728,1047.07781561511
AT2G37690,3624.0733566597,3788.86081515601,3265.8160405289,4830.21918366614,4351.24429288863,4714.42410786782
AT2G37700,214.424340269032,329.322495270828,512.202412743265,142.882408062433,103.080446278051,206.944583027174
AT2G37710,1301.64634726694,1016.60422453169,1431.47538011336,1269.07361049897,964.16659851995,1138.70999416943
AT2G37720,6.0401222610995,9.91271724895469,15.1389875687665,1.98447788975601,0,6.17745023961715
AT2G37730,0,0,0,0,0,0
AT2G37740,28.1872372184644,56.1720644107432,169.052027851225,32.7438851809742,39.5662319047064,101.927928953683
AT2G37750,2594.23251114224,2702.86756988164,1955.45256096567,2010.27610232284,2083.47447477151,1249.90409848254
AT2G37760,3922.05272154061,3694.13929477711,3931.93149355462,5756.9703581822,6090.07606343757,5384.67745886628
AT2G37770,91.6085209600092,128.865324236411,95.8802546021876,207.377939479503,392.53866915985,225.476933746026
AT2G37780,0,0,1.68210972986294,1.98447788975601,0,4.11830015974477
AT2G37790,2794.56323280204,3210.61897563366,2342.33779883414,2816.96636450866,3944.12859092178,2713.9598052718
AT2G37800,23.1538020008814,26.4339126638792,33.6421945972588,56.5576198580464,40.6074485337776,21.62107583866
AT2G37810,22.1471149573648,12.1155433042779,16.8210972986294,14.8835841731701,4.16486651628488,8.23660031948953
AT2G37820,165.09667513672,186.138801674816,255.680678939167,268.89675406194,77.0500305512703,96.780053754002
AT2G37840,2293.23308513078,2274.41790212127,2217.02062395935,2126.36805887357,1988.72376152603,2061.20922995226
AT2G37860,4309.6272332945,4419.97048000613,3868.01132381983,3967.96354056715,4200.2678816733,4383.9305200483
AT2G37870,260.731944270795,439.463798036991,694.711318433394,129.983301779019,415.445434999417,366.528714217284
AT2G37880,19.1270538268151,8.81130422129305,15.1389875687665,2.97671683463402,8.32973303256976,0
AT2G37890,1206.01107813287,1362.44791521744,1092.53026954598,1123.2144856019,1290.06740341924,1220.04642232439
AT2G37900,27.1805501749478,4.40565211064653,21.8674264882182,0,2.08243325814244,10.2957503993619
AT2G37910,4.02674817406634,13.2169563319396,4.20527432465735,2.97671683463402,0,5.14787519968096
AT2G37920,208.384218007933,221.384018559988,199.330002988758,219.284806818039,143.687894811828,234.743109105452
AT2G37925,157.043178788587,100.228585517208,129.522449199446,94.2626997634106,67.6790808896293,57.6562022364267
AT2G37930,406.7015655807,437.260971981668,543.32144274573,454.445436754127,443.55828398434,531.260720607075
AT2G37940,6937.08041687278,7303.46978642428,7855.45243845993,7469.57477704163,6861.61758557934,7386.17133650224
AT2G37950,250.665073835629,366.770538211323,507.997138418608,320.493179195596,355.054870513286,389.17936509588
AT2G37960,419.788497146416,420.739776566743,344.832494621903,353.23706437657,304.035255688796,368.587864297157
AT2G37970,4628.74702608925,4835.20319143456,5820.9407201907,3926.28950488227,4568.85856836452,4676.32983139018
AT2G37975,2165.38383060417,2047.52681842297,2074.04129692101,1811.82831334724,2097.01029094944,1771.89864373019
AT2G37980,1222.11807082913,1458.270848624,1306.9992601035,1104.36194564922,830.890869998834,925.587960902636
AT2G37990,7985.04162917355,8639.48378897784,7542.58002870542,9534.42402133277,10373.6412754366,9074.67440199759
AT2G38000,1297.61959909288,1243.49530822998,1011.78900251256,1765.19308293797,1578.48440967197,1294.17582519979
AT2G38010,1178.83052795792,881.130422129305,1077.39128197721,2440.9078043999,1432.714081602,1994.2868523564
AT2G38020,3461.99674265353,3378.03375583822,3247.31283350041,3470.85182918327,2917.48899465756,3255.51627627824
AT2G38025,997.626860124935,1054.05226747218,927.683516019411,1103.36970670434,1366.07621734144,1040.90036537549
AT2G38030,0,0,0.84105486493147,0,0,1.02957503993619
AT2G38040,12405.4044372549,13278.6354614886,12525.8301034244,10423.4701159435,10268.4783959004,10674.6340140584
AT2G38050,1171.7837186533,1063.96498472114,1575.29576201664,1066.65686574386,1179.69844073769,1209.75067192503
AT2G38060,496.296712453676,496.737275475396,719.101909516407,284.772577179988,357.137303771429,431.391941733264
AT2G38070,363.414022709487,406.421407207142,366.699921110121,436.585135746323,442.517067355269,426.244066533583
AT2G38080,1036.88765482208,1174.1062874873,2238.04699558264,1317.69331879799,997.485530650229,1793.51971956885
AT2G38090,1097.28887743308,1280.94335117048,1416.3363925446,1103.36970670434,1080.78286097593,1510.38658358639
AT2G38100,72.4814671331941,121.155433042779,107.655022711228,70.4489650863385,65.5966476314869,61.7745023961715
AT2G38110,972.45968403702,1021.00987664233,1452.50175173665,988.269989098495,885.034134710538,987.362463298808
AT2G38120,11226.5739092969,9202.30584611293,11957.2770147307,18590.5888712343,11791.7783242316,15192.4092892984
AT2G38130,2641.54680218752,3026.68300001416,2643.43544047961,2674.08395644623,3522.43585614794,2615.12060143793
AT2G38140,1581.50534536455,1702.78454076488,1638.3748768865,1593.53574547408,2011.6305273656,1468.17400694901
AT2G38150,0,2.20282605532326,0,1.98447788975601,8.32973303256976,2.05915007987238
AT2G38152,73.4881541767106,100.228585517208,119.429790820269,110.138522881459,49.9783981954186,56.6266271964905
AT2G38160,1086.21531995439,1220.36563464909,949.55094250763,1404.01810700238,1240.08900522382,911.173910343529
AT2G38170,2416.0489044398,3206.21332352301,3022.7511845637,1735.42591459163,2625.94833851762,2204.32016050339
AT2G38180,1122.45605352099,983.561833701837,1298.58871145419,1427.83184167945,1322.34511892045,1468.17400694901
AT2G38185,569.784866630387,503.345753641366,507.156083553676,501.080667163393,490.413032292545,524.053695327521
AT2G38195,242.611577487497,209.26847525571,207.740551638073,192.494355306333,242.603474573594,189.441807348259
AT2G38210,50.3343521758292,47.3607601894502,50.4632918958882,35.7206020156082,84.3385469547689,58.6857772763629
AT2G38220,2.01337408703317,0,4.20527432465735,3.96895577951203,0,0
AT2G38230,705.687617505125,722.52694614603,620.698490319425,520.925446060954,799.654371126697,555.970521565543
AT2G38240,35.2340465230804,68.2876077150212,38.6885237868476,56.5576198580464,62.4729977442732,66.9223775958524
AT2G38250,468.109475235212,378.886081515601,587.897350587098,467.344543037541,370.673119949355,435.510241893009
AT2G38255,15.1003056527488,12.1155433042779,27.7548105427385,22.8214957321942,26.0304157267805,28.8281011182134
AT2G38270,1569.42510084235,1621.27997671792,1513.89875687665,1671.92262211944,1770.06826942108,1702.91711605446
AT2G38280,10823.8990918903,10008.5401823612,10865.5878000497,11672.6989475449,10776.5921108871,13134.288784466
AT2G38290,1859.35096937513,1917.5600811589,2510.54877182044,2404.19496343941,2294.84145047297,2786.03005806733
AT2G38300,424.821932363998,469.201949783855,597.148954101344,523.902162895587,410.239351854061,603.330973402608
AT2G38304,0,0,0,4.96119472439003,0,0
AT2G38310,11833.6061965374,13913.0493654217,13956.4644286728,14628.5787643365,14346.9239319723,13476.1076977248
AT2G38320,453.009169582463,565.024883190417,861.240181689825,656.86218150924,350.890003997001,475.66366845052
AT2G38325,1.00668704351658,6.60847816596979,0,1.98447788975601,11.4533829197834,4.11830015974477
AT2G38330,480.189719757411,496.737275475396,511.361357878334,401.856772675593,484.165732518118,435.510241893009
AT2G38340,272.812188792994,232.398148836604,255.680678939167,246.075258329746,270.716323558517,259.45291006392
AT2G38350,37.2474206101136,31.9409778021873,43.7348529764364,40.6817967399983,22.9067658395669,47.3604518370648
AT2G38360,3524.41133935156,3890.19081370088,5112.77252391841,2895.35324115402,3086.1660885671,3763.09677096678
AT2G38365,0,2.20282605532326,0,6.94567261414605,0,0
AT2G38370,1846.26403780942,1722.60997526279,1638.3748768865,2664.16156699745,2813.36733175044,2657.33317807531
AT2G38380,37121.584729674,32739.502247242,35713.712729585,69684.9410987824,60042.798132021,55938.8710698132
AT2G38390,9508.15912601414,5252.63872891832,5448.35341502606,18848.5709969026,9996.72085571279,9139.53762951357
AT2G38400,2113.03610434131,2327.28572744903,2607.27008128756,2067.82596112577,1889.80818176427,2507.01522224463
AT2G38410,2557.99177757564,2316.27159717241,2613.15746534208,2616.5340976433,2264.64616822991,2615.12060143793
AT2G38420,746.961786289305,688.38314228852,671.161782215313,735.249058154603,688.244191816077,589.946497883438
AT2G38430,464.082727061145,338.133799492121,388.567347598339,602.28903954095,588.28739542524,504.491769568734
AT2G38440,6334.07487780635,6145.8846943519,6013.54228426001,6088.37816577145,4897.88302315102,6606.78303127054
AT2G38450,1139.56973326077,1068.37063683178,1127.01351900817,1187.71001701897,1298.39713645181,1213.86897208477
AT2G38460,382.541076536302,161.90771506626,277.548105427385,100.216133432679,121.822345601333,172.96860670928
AT2G38465,188.250477137601,202.65999708974,243.905910830126,199.440027920479,208.243325814244,182.234782068706
AT2G38470,5598.18664899572,4655.67286792572,7111.95993786051,5276.72670886124,4758.35999485548,6700.47435990473
AT2G38480,267.778753575411,246.716518196205,354.92515300108,465.360065147785,315.48863860858,379.913189736455
AT2G38490,63.4212837415448,83.707390102284,60.5559502750658,50.6041861887783,27.0716323558517,55.5970521565543
AT2G38500,122.815819309023,155.29923690029,156.436204877253,163.719425904871,160.347360876968,180.175631988833
AT2G38510,22.1471149573648,37.4480429404955,34.4832494621903,46.6352304092663,67.6790808896293,48.390026877001
AT2G38530,15165.7403105773,13286.3453526823,6935.3384162249,15072.1095726969,17750.6610924062,9056.14205127874
AT2G38540,1410.36854796673,726.932598256677,332.216671647931,1005.13805116142,1044.34027895843,327.404862699709
AT2G38544,0,0,0,0,0,1.02957503993619
AT2G38550,5274.03342098338,5730.65198292347,5163.23581581429,5186.43296487734,5988.03683378859,5293.04528031196
AT2G38560,2671.74741349301,2659.91246180284,2412.14535262346,2693.92873534379,2535.36249178842,2635.71210223665
AT2G38570,733.87485472359,739.048141560955,776.293640331747,752.117120217529,676.790808896293,785.565755471314
AT2G38580,3388.50858847682,3784.45516304537,3726.71410651134,3317.05479272718,3489.11692401766,3513.93961130222
AT2G38590,0,4.40565211064653,3.36421945972588,0,0,2.05915007987238
AT2G38600,38.2541076536302,29.7381517468641,34.4832494621903,23.8137346770722,35.4013653884215,12.3549004792343
AT2G38610,1243.25849874298,1215.95998253844,1322.13824767227,1024.98283005898,1006.85648031187,1094.43826745217
AT2G38620,1656.00018658478,1501.2259567028,1317.09191848268,1494.31185098628,1576.40197641383,1181.95214584675
AT2G38630,1245.27187283001,1221.46704767675,1265.78757172186,1268.08137155409,1185.94574051212,1272.55474936113
AT2G38640,975.47974516757,713.715641924737,965.530984941328,947.588192358496,873.580751790754,786.59533051125
AT2G38646,0,1.10141302766163,0,0,2.08243325814244,2.05915007987238
AT2G38650,6295.82077015272,7099.70837630688,7254.93926489886,5936.56560720511,5838.10163920233,6400.8680232833
AT2G38660,1546.27129884147,1725.91421434578,1598.00424336979,1865.40921637065,1900.22034805498,1827.49569588674
AT2G38670,5348.52826220361,5617.20644107432,5151.46104770525,4945.31890127198,5214.41287838867,4624.85107939337
AT2G38680,939.239011600973,1046.34237627855,931.888790344069,1024.98283005898,1358.78770093794,949.268186821168
AT2G38690,1.00668704351658,6.60847816596979,6.72843891945176,1.98447788975601,6.24729977442732,6.17745023961715
AT2G38695,453.009169582463,355.756407934707,332.216671647931,379.035276943399,420.651518144773,441.687692132626
AT2G38700,9689.36279384712,9591.10464487749,9003.49232909139,8204.82383519624,9035.67790708005,7945.23058318759
AT2G38710,5597.17996195221,4903.49079914958,4494.59719819378,4770.68484697346,4515.75652028188,4238.7604394173
AT2G38720,206.3708439209,164.110541121583,174.098357040814,232.183913101454,239.479824686381,235.772684145388
AT2G38730,1656.00018658478,1549.68812991992,1516.42192147144,1597.50470125359,1962.69334579925,1486.70635766786
AT2G38740,2888.18512784908,3183.08364994212,3279.2729183678,2792.16039088671,3215.27695057193,2524.51799792354
AT2G38750,529.517384889723,542.996622637184,861.240181689825,202.416744755113,171.800743796751,132.815180151769
AT2G38760,467.102788191695,466.999123728532,521.454016257511,202.416744755113,284.252139736443,160.613706230046
AT2G38770,6331.0548166758,5444.28459573144,5462.6513477299,6829.58065759532,5537.19003340075,6050.812509705
AT2G38780,740.921664028206,808.437162303638,898.24659574681,772.954138059967,927.724016502458,886.464109385061
AT2G38790,78.5215893942936,91.4172812959154,130.363504064378,121.053151275117,65.5966476314869,67.9519526357886
AT2G38800,14129.8593427988,10136.30409357,13626.7709216197,13506.3565176794,10412.1662907122,14165.9229744821
AT2G38810,2344.57412435012,2373.54507461082,1871.34707447252,2151.17403249552,3053.88837306589,1895.44764852253
AT2G38820,581.865111152586,548.503687775493,624.062709779151,524.894401840466,490.413032292545,569.354997084714
AT2G38823,512.403705149941,587.05314374365,756.949378438323,681.668155131191,751.758406189421,689.815276757248
AT2G38830,314.086357577174,313.902712883565,333.057726512862,351.252586486814,305.076472317868,418.007466214094
AT2G38840,2953.61978567766,3112.59321617177,3428.9806843256,3011.44519770475,2681.13281985839,2997.09294125425
AT2G38860,15982.1635028693,14852.5546780171,15919.4864834229,17980.3619201344,16109.7036849899,19139.7999924138
AT2G38870,8221.61308439994,7585.43152150566,7405.48808572159,10276.6187521015,10626.6569163009,7010.37644692553
AT2G38880,1299.63297317991,1358.04226310679,1335.59512551117,1488.35841731701,1806.51085143857,1376.54182839469
AT2G38890,11.0735574786824,7.70989119363142,6.72843891945176,11.9068673385361,14.5770328069971,8.23660031948953
AT2G38900,0,0,0,0,0,0
AT2G38905,0,4.40565211064653,0,0,0,0
AT2G38910,0,0,0,0,0,0
AT2G38920,349.320404100255,329.322495270828,322.965068133684,507.034100832661,372.755553207497,557.00009660548
AT2G38940,4868.3385424462,3765.73114157512,4928.58150849841,3069.98729545255,2352.10836507189,2677.92467887403
AT2G38950,3618.0332343986,3447.42277658091,3190.12110268507,3677.23752971789,3122.60867058459,3486.14108522394
AT2G38960,3560.65207291816,3489.27647163205,3050.50599510644,3594.88169729302,3664.04131770163,3363.62165547154
AT2G38970,2477.45681409431,2542.06126784305,2228.7953920684,2780.25352354817,2986.20929217626,2691.3091543932
AT2G38995,0,0,0,0,0,0
AT2G39000,1005.68035647307,940.606725623033,932.729845209,761.047270721431,1049.54636210379,888.523259464933
AT2G39010,58.3878485239619,71.5918467980061,68.9664989243805,149.828080676579,127.028428746689,96.780053754002
AT2G39020,4112.31657276525,4307.62635118464,4308.72407304392,4656.57736831249,5093.63174941641,4787.52393570329
AT2G39030,0,17.6226084425861,5.04632918958882,1.98447788975601,10.4121662907122,4.11830015974477
AT2G39040,354.353839317838,342.539451602767,437.348529764364,59.5343366926804,31.2364988721366,45.3013017571924
AT2G39050,937.22563751394,812.842814414284,1245.60225496351,973.386404925325,812.148970675552,822.630456909017
AT2G39060,0,2.20282605532326,0,5.95343366926804,0,2.05915007987238
AT2G39080,2985.83377107019,2776.66224273497,2865.47392482152,2912.22130321695,3350.63511235119,2811.76943406574
AT2G39090,1596.6056510173,1678.55345415633,1402.03845984076,1808.85159651261,1825.25275076185,1671.00028981644
AT2G39100,735.888228810623,768.786293307819,726.67140330079,724.334429760945,816.313837191837,722.761678035206
AT2G39110,2049.61482059977,2585.01637592185,2767.91156048947,4551.40004015542,3787.9460965611,3716.76589416965
AT2G39120,409.72162671125,534.185318415891,479.401273010938,471.313498817053,525.814397680966,494.196019169372
AT2G39130,3800.24358927511,4407.85493670185,4516.46462468199,4216.02327678665,3698.40146646098,3635.42946601469
AT2G39140,879.844476033495,817.248466524931,897.405540881879,982.316555429227,961.042948632737,1030.60461497613
AT2G39160,0,0,0,0,0,0
AT2G39170,1912.70538268151,2005.67312337183,1904.14821420485,1863.4247384809,2013.71296062374,1925.30532468068
AT2G39175,1.00668704351658,6.60847816596979,3.36421945972588,7.93791155902405,3.12364988721366,8.23660031948953
AT2G39180,583.878485239619,785.307488722743,755.26726870846,662.815615178508,603.905644861308,829.83748218857
AT2G39190,1950.95949033514,1844.86682133323,1958.81678042539,1959.67191613406,2037.66094309238,2181.66950962479
AT2G39200,2251.9589163466,1793.10040903314,2463.44969938428,2195.82478501503,1159.91532478534,2007.67132787557
AT2G39210,2148.27015086439,2514.52594215151,3140.49886565411,1888.23071210285,1712.80135482216,2467.89137072705
AT2G39220,1786.86950224194,1913.15442904825,2250.66281855661,2030.1208812204,1809.63450132578,1654.52708917746
AT2G39230,357.373900448387,337.032386464459,341.468275162177,441.546330470713,347.766354109788,401.534265575115
AT2G39240,26.1738631314312,8.81130422129305,15.9800424336979,22.8214957321942,20.8243325814244,13.3844755191705
AT2G39250,0,0,5.88738405452029,0,0,0
AT2G39260,4663.98107261233,4705.23645417049,5021.93859850581,5612.10347223001,4500.13827084582,5149.93434976083
AT2G39270,2523.76441809608,2382.35637883211,2359.9999509977,2379.38898981746,2611.37130571062,2273.30168817911
AT2G39280,3717.69525170675,3509.10190612996,3495.42401865519,3528.40168798619,3651.54671815277,3499.52556074311
AT2G39290,1511.03725231839,1348.12954585784,1513.89875687665,1518.12558566335,1469.15666361949,1332.27010167743
AT2G39300,2028.47439268592,1853.67812555453,1980.68420691361,1914.02892466968,1462.90936384506,1880.00402292349
AT2G39310,13809.7328629605,18642.5169062008,16324.0338734549,13917.1434408589,16245.0618467692,10737.4380914945
AT2G39320,12.080244522199,6.60847816596979,10.0926583791776,14.8835841731701,11.4533829197834,10.2957503993619
AT2G39330,194.290599398701,256.62923544516,249.793294884647,128.991062834141,159.306144247897,50.4491769568734
AT2G39340,4578.41267391342,4054.30135482247,4373.48529764364,4468.05196878566,3864.99612711237,4726.77900834705
AT2G39350,4978.06743018951,7162.48891888359,6701.52516377395,6222.33042332998,5600.7042477741,8073.92746317961
AT2G39360,1485.87007623048,1409.80867540689,1428.95221551857,2928.097126335,1938.74536333061,2432.88581936922
AT2G39370,471.129536365761,322.714017104858,450.805407603268,10906.690482099,7716.45643804682,9344.42306246087
AT2G39380,2722.08176566884,1895.53182060567,2281.78184855908,4343.02986173104,2366.68539787888,3264.78245163766
AT2G39390,15203.994418231,15993.6185746746,13673.8699940558,15541.4385936242,20510.926376074,14259.6143031163
AT2G39400,326.166602099373,259.933474528145,427.255871385187,536.801269179002,338.395404448147,578.62117244414
AT2G39410,770.115588290187,880.029009101644,656.022794646547,1162.90404339702,665.33742597651,705.258902356291
AT2G39415,2.01337408703317,11.0141302766163,0,12.8991062834141,11.4533829197834,9.26617535942572
AT2G39420,3701.58825901048,4916.70775548152,4171.63213006009,11041.6349786025,8746.21968419825,7223.49848019232
AT2G39430,2546.91822009696,3313.05038720619,4981.5679649891,2614.54961975355,3105.94920451945,3538.64941226069
AT2G39435,785.215893942936,823.8569446909,912.544528450645,988.269989098495,727.810423720783,788.654480591123
AT2G39440,1010.71379169065,1016.60422453169,850.306468445716,931.712369240448,1083.90651086314,836.014932428187
AT2G39445,579.851737065552,571.633361356387,601.354228426001,478.259171431199,697.615141477718,597.153523162991
AT2G39450,2758.32249923544,2486.99061645996,2412.98640748839,3339.87628845937,3094.49582159967,2842.65668526382
AT2G39460,51096.4142677713,58265.850576328,45251.2748979079,49962.2075914423,67486.4558132512,45331.1594333506
AT2G39470,69.4614060026443,61.6791295490514,26.0727008128756,54.5731419682904,49.9783981954186,52.5083270367458
AT2G39480,2554.97171644509,2369.13942250017,2652.68704399386,2485.55855691941,1885.64331524798,2378.3183422526
AT2G39490,62.4145966980282,38.5494559681571,74.8538829789008,116.091956550727,63.5142143733445,121.489854712471
AT2G39500,1282.51929344013,1234.68400400869,1297.74765658926,1330.59242508141,1603.47360876968,1189.1591711263
AT2G39510,11390.6638973901,6028.03350039211,2588.76687425906,3389.48823570327,3760.87446420525,1605.10748726052
AT2G39518,1412.38192205377,1493.51606550917,931.047735479137,1568.72977185213,1001.65039716651,761.885529552782
AT2G39520,348.313717056738,353.553581879384,292.687092996152,466.352304092663,196.789942894461,239.890984305133
AT2G39530,2857.98451654358,2957.29397927148,3317.96144215465,3509.54914803351,1384.81811666472,1275.64347448094
AT2G39540,4.02674817406634,0,3.36421945972588,1.98447788975601,0,2.05915007987238
AT2G39550,2661.68054305785,2824.02300292442,2601.38269723304,2776.28456776866,3114.27893755202,2836.47923502421
AT2G39560,255.698509053212,331.525321326151,299.415531915603,225.238240487308,305.076472317868,352.114663658177
AT2G39570,5393.82917916186,5175.53981698201,4265.83027493242,4501.78809291152,5388.29605544357,4305.68281701315
AT2G39580,4694.18168391783,5052.1815578839,4622.43753766336,5163.61146914515,4739.6180955322,5102.57389792376
AT2G39590,3.02006113054975,2.20282605532326,0,3.96895577951203,4.16486651628488,6.17745023961715
AT2G39600,0,0,0,0,0,0
AT2G39610,0,0,0,0,0,0
AT2G39620,107.715513656274,117.851193959795,117.747681090406,153.797036456091,127.028428746689,170.909456629408
AT2G39630,2503.63067722574,2436.32561718753,2487.84029046729,2285.12629005405,2448.94151157551,2512.16309744431
AT2G39640,1.00668704351658,0,0,0.992238944878007,0,0
AT2G39650,1036.88765482208,974.750529480544,984.875246834751,997.200139602397,1120.34909288063,970.889262659829
AT2G39660,4216.00533824745,4022.36037702028,4642.62285442171,4122.75281596812,4207.5563980768,4583.66807779592
AT2G39670,1908.67863450744,1821.73714775234,1675.38129094349,2025.15968649601,2284.42928418226,2092.09648115034
AT2G39675,1642.91325501907,1713.7986710415,1510.53453741692,1773.130994497,1820.04666761649,1568.04278582282
AT2G39681,1831.16373215667,1928.57421143552,1553.42833552843,1907.08325205553,2470.80706078601,1809.99292020782
AT2G39690,126.84256748309,330.423908298489,423.891651925461,141.890169117555,83.2973303256977,131.785605111832
AT2G39700,25746.0211379366,23180.3385801667,26018.87330152,49644.6911290813,44795.2218159021,32543.8374373431
AT2G39705,1072.12170134516,1245.69813428531,1633.32854769691,778.907571729235,687.202975187006,862.783883466528
AT2G39710,956.352691340755,819.451292580254,1216.16533469091,1464.54468263994,1350.45796790537,1568.04278582282
AT2G39720,2904.29212054534,3198.50343232938,3395.33848972834,3151.35088893255,2870.63424634936,3316.26120363447
AT2G39725,850.650551771514,746.758032754586,692.1881538386,857.294448374598,1110.97814321899,789.684055631059
AT2G39730,2181.49082330044,1693.97323654359,1715.7519244602,1282.96495572726,1213.01737286797,1724.53819189312
AT2G39740,1785.86281519842,1688.46617140528,1646.78542553582,1824.72741963065,1937.70414670154,1881.03359796342
AT2G39750,3483.13717056738,3231.54582315923,3741.85309408011,3169.21118994035,2949.76671015877,3426.42573290764
AT2G39760,4663.98107261233,4191.97798328017,4047.15601005023,4751.83230702077,4831.24515889046,4461.14864804352
AT2G39770,17559.6421000598,16161.0333548791,15138.1465139015,14830.9955090916,16273.1746957541,15789.5628124614
AT2G39780,7087.07678635675,7105.21544144519,6791.51803432162,7432.86193608115,7320.79411899975,6389.542697844
AT2G39782,0,1.10141302766163,0,2.97671683463402,0,0
AT2G39790,4.02674817406634,0,3.36421945972588,3.96895577951203,2.08243325814244,2.05915007987238
AT2G39795,2156.32364721252,2577.30648472822,2328.03986613031,2524.25587576965,3086.1660885671,2618.20932655773
AT2G39800,5503.55806690517,5496.05100803154,5329.76467907073,4851.05620150857,4824.99785911604,4781.34648546367
AT2G39805,1794.92299859007,1634.49693304986,1784.71842338458,1875.33160581943,1784.64530222807,1621.5806878995
AT2G39810,4058.96215945887,4082.93809354167,3653.54233326231,4191.2173031647,4393.93417468055,4027.69755623038
AT2G39820,33.2206724360473,26.4339126638792,25.2316459479441,21.8292567873161,27.0716323558517,16.4732006389791
AT2G39830,1081.18188473681,1030.92259389129,1530.71985417528,767.000704390699,896.487517630321,1272.55474936113
AT2G39840,1777.80931885029,1820.63573472468,1793.97002689883,1959.67191613406,2280.26441766597,1825.43654580687
AT2G39850,0,2.20282605532326,0,1.98447788975601,0,0
AT2G39851,0,0,0,0,2.08243325814244,0
AT2G39855,0,4.40565211064653,0,3.96895577951203,13.5358161779259,6.17745023961715
AT2G39860,0,0,0,0,0,0
AT2G39865,0,2.20282605532326,0,0,0,1.02957503993619
AT2G39870,4951.89356705808,5341.85318415891,5507.22725557127,9113.71470870449,8578.58380691779,7664.15659728501
AT2G39880,243.618264531013,241.209453057897,246.429075424921,249.05197516438,251.974424235235,239.890984305133
AT2G39885,6.0401222610995,2.20282605532326,2.52316459479441,3.96895577951203,3.12364988721366,0
AT2G39890,2399.94191174354,1758.95660517563,2218.70273368922,2007.29938548821,1684.68850583723,1919.12787444106
AT2G39900,4472.71053434418,4764.71275766422,5148.09682824553,3600.83513096229,4024.30227136027,3920.62175207702
AT2G39910,661.393387590396,669.659120818272,658.545959241341,574.506349084366,846.509119434902,625.981624281204
AT2G39920,12.080244522199,4.40565211064653,17.6621521635609,20.8370178424381,17.7006826942108,19.5619257587876
AT2G39930,2608.32612975147,2405.486052413,2444.10543749085,2505.40333581697,2321.91308282882,2677.92467887403
AT2G39940,3791.18340588346,4249.25146071857,3838.57440354723,3724.86499907204,4192.97936526981,4296.41664165373
AT2G39950,2213.70480869297,2362.5309443342,2402.05269424428,2579.82125668282,1960.61091254111,2241.38486194109
