gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,uniprot_id,ipath_id
AT3G12145,275.45992464987904,1.3134909715311371,0.38217960982504806,3.436842096658216,5.88538604689195e-4,0.007506764172103205,Q9LH52,UNIPROT:Q9LH52
AT3G12930,395.37830912905355,1.0030181284967716,0.24117069612826975,4.158955232120338,3.1970654507987664e-5,7.647238095366066e-4,Q9LDY9,UNIPROT:Q9LDY9
AT3G13470,2353.035752592952,1.2174934189194895,0.2224780471963474,5.47242046692811,4.439300111034341e-8,3.5658164699699685e-6,Q9LJE4,UNIPROT:Q9LJE4
AT3G13560,521.834135471613,1.0446233509733263,0.20204871562665253,5.17015585936013,2.3389883461647228e-7,1.3966483058540728e-5,C0Z3I1,UNIPROT:C0Z3I1
AT3G14210,118.21219401095061,2.2591320793593264,0.5676615519174397,3.979716561265176,6.899748209873565e-5,0.0014300662703861913,A0A1I9LQL1,UNIPROT:A0A1I9LQL1
AT3G14220,1768.4476608393309,1.0643253861557498,0.22395775262973602,4.752348930359974,2.0106699064151825e-6,7.865308571524624e-5,Q9LJP2,UNIPROT:Q9LJP2
AT3G15520,458.5711415048563,1.234435125920818,0.31593342252461953,3.9072634862638598,9.334734183378847e-5,0.0017980870510900422,A0A1I9LQ22,UNIPROT:A0A1I9LQ22
AT3G16250,265.5865688227541,1.498900956084092,0.38240263466320645,3.9196930675025796,8.866181116507983e-5,0.0017251601205232905,Q9LU21,UNIPROT:Q9LU21
AT3G17609,117.93444838588388,1.8263711589592833,0.5455758320079892,3.3476027562242505,8.151376220558195e-4,0.00969188301897923,A0A178VKI9,UNIPROT:A0A178VKI9
AT3G17790,1648.8021044892193,1.2719776384156547,0.2519857281905446,5.047816190025733,4.46888781393823e-7,2.3567118422523313e-5,Q9SCX8,UNIPROT:Q9SCX8
AT3G18000,1511.8467125326886,1.9227472510774177,0.34390741692388954,5.590886257341006,2.2591353791709173e-8,2.0470166353645993e-6,Q9FR44,UNIPROT:Q9FR44
AT3G18080,2345.2051506753887,1.120693280606235,0.2225670266660204,5.035306879881739,4.770838985027818e-7,2.4758270400590196e-5,Q9LV33,UNIPROT:Q9LV33
AT3G19970,298.34930453394253,1.0588310325051875,0.2203870166351755,4.804416560790223,1.5520340642054987e-6,6.357706145768114e-5,A0A384LL71,UNIPROT:A0A384LL71
AT3G20370,2036.102521193134,1.20616571813803,0.27889553499137837,4.324793934672769,1.5267450967897687e-5,4.192234012121882e-4,A0A1I9LRA3,UNIPROT:A0A1I9LRA3
AT3G21560,2159.3514913025338,1.2179174156232406,0.15141133773895168,8.043766297891459,8.711859181833028e-16,6.780530123901837e-13,Q9LVF0,UNIPROT:Q9LVF0
AT3G21690,1690.7574848793406,1.0704036162435697,0.19998816322236493,5.352334853205278,8.682653421385425e-8,6.3014845779450296e-6,Q9LVD9,UNIPROT:Q9LVD9
AT3G21730,47.043931814709396,1.8256452452806535,0.45064999916118587,4.051137798022424,5.096917821486898e-5,0.0011190907796574006,F4IYU3,UNIPROT:F4IYU3
AT3G22540,174.70043989616988,1.7769703547863267,0.3005313168441229,5.912762681261571,3.364167242322664e-9,4.038969086514088e-7,A0A384LJQ2,UNIPROT:A0A384LJQ2
AT3G22880,112.02144960511183,1.2496377215201544,0.2777043029868249,4.4998860589475305,6.7989895919747914e-6,2.170579831406832e-4,A0A1I9LT97,UNIPROT:A0A1I9LT97
AT3G23530,926.8516692255963,1.2390213628861921,0.24179613907652298,5.124239649228104,2.987408207150835e-7,1.7157453089974934e-5,NA,NA
AT3G23730,1574.3505159444146,1.5091155052630023,0.37322152593519603,4.043484634176851,5.266260906319225e-5,0.0011484519315606882,Q8LG58,UNIPROT:Q8LG58
AT3G23810,3691.690898148507,1.4878002644532229,0.24628981981159098,6.040851650268671,1.5330288187194729e-9,2.122821685111486e-7,Q9LK36,UNIPROT:Q9LK36
AT3G24590,355.4474360005603,1.0038524914011582,0.2353744334217758,4.264917292874878,1.9997626499513013e-5,5.170291268276154e-4,A0A1I9LMR3,UNIPROT:A0A1I9LMR3
AT3G25240,21.42620231156676,3.0078785996644832,0.8338380007555013,3.607269753764144,3.0943591440581414e-4,0.004541143058552426,Q9LSF2,UNIPROT:Q9LSF2
AT3G25480,441.6848369650774,1.056570374943307,0.25927482622485365,4.075098189544273,4.599493583981579e-5,0.0010258415976684607,Q56XR7,UNIPROT:Q56XR7
AT3G25700,726.8035046137551,1.1516791303840812,0.17131447786639828,6.722602460267441,1.785071274907917e-11,5.2325771098631946e-09,F4JA44,UNIPROT:F4JA44
AT3G26060,1921.1228674558943,1.2490293131311085,0.3524574363820198,3.5437734722025183,3.944439963587375e-4,0.005475396950684541,A0A1I9LR27,UNIPROT:A0A1I9LR27
AT3G27160,3197.2641650945793,1.0212796494086078,0.22178155785988263,4.6048898712030555,4.126841947436913e-6,1.4308287188263987e-4,A0A1I9LRJ3,UNIPROT:A0A1I9LRJ3
