gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,uniprot_id,ipath_id
AT1G11450,92.3940361951015,-1.3865555375945826,0.337158248117952,-4.112476990654868,3.914364944458238e-5,8.983834938879945e-4,A0A1P8AM13,UNIPROT:A0A1P8AM13
AT1G11580,7528.1453272520985,-1.2452574139299533,0.32768996411131424,-3.8001084876281017,1.4463275564668474e-4,0.0025189088948312666,A0A1P8ARX5,UNIPROT:A0A1P8ARX5
AT1G12010,391.54007483982883,-2.32836966289053,0.4174227788136907,-5.577965029861862,2.4334855907182533e-8,2.17099617660481e-6,O65378,UNIPROT:O65378
AT1G13080,649.8724605882652,-1.119892251707656,0.21259025161271114,-5.267843860252977,1.3803543494241046e-7,9.109935093816219e-6,O65788,UNIPROT:O65788
AT1G13300,646.302337811694,-1.272672945269231,0.26188062842574517,-4.8597445061885916,1.175373389058859e-6,5.1613526779080746e-5,Q9FX67,UNIPROT:Q9FX67
AT1G13360,1707.2921235284869,-1.1208382538497466,0.2948284496016443,-3.801662476481359,1.4372843823899558e-4,0.002505092339376347,F4HQS0,UNIPROT:F4HQS0
AT1G13520,66.49786426933498,-1.3007372628000755,0.3443718234660211,-3.7771303404223437,1.5864571807566909e-4,0.002710668056537416,Q9FZ72,UNIPROT:Q9FZ72
AT1G14080,92.33873885032342,-1.02111277046344,0.2925253866207179,-3.4906808679391395,4.8179137724461334e-4,0.006419429265518399,A0A178W536,UNIPROT:A0A178W536
AT1G14160,123.50034299857424,-2.3015877330648817,0.3483211454150067,-6.6076600957505995,3.904418598333199e-11,1.0014390020793027e-8,A0A178WLP8,UNIPROT:A0A178WLP8
AT1G14455,24.388832029887663,-1.7190304151504132,0.5145792049170809,-3.3406527094840865,8.358170142692827e-4,0.009897809983773338,A0A178WFP3,UNIPROT:A0A178WFP3
AT1G14480,100.53833481392293,-1.0941067030210792,0.2690609508413261,-4.066389788633094,4.774704973106072e-5,0.0010594870862721103,F4HW68,UNIPROT:F4HW68
AT1G15040,415.99619955960924,-2.2071093748616444,0.38576151089297844,-5.721434908714782,1.0562812574098205e-8,1.0739335252701378e-6,Q8H0Z4,UNIPROT:Q8H0Z4
AT1G15380,739.4576549978992,-2.7148548175119624,0.2601612630025027,-10.435276897797987,1.7111413875465443e-25,6.4370287097188425e-22,Q9XI31,UNIPROT:Q9XI31
AT1G16120,42.246364493104615,-1.3507814749332887,0.39534938641355416,-3.416677807918253,6.339025296388191e-4,0.007937892440450635,Q9S9M5,UNIPROT:Q9S9M5
AT1G16130,168.43497342724606,-1.0915713594930285,0.2211500187860561,-4.935886352101246,7.978756132755849e-7,3.83167031217941e-5,Q7X8C5,UNIPROT:Q7X8C5
AT1G16150,34.631400014970765,-1.6894643137705476,0.4548258929952861,-3.7145297569680307,2.0358191391887674e-4,0.003283762743482805,Q9S9M2,UNIPROT:Q9S9M2
AT1G16310,83.45912103435046,-1.1935920171305265,0.3409361087873968,-3.500925793327555,4.636449257404129e-4,0.006251451385237073,A0A1P8ASU5,UNIPROT:A0A1P8ASU5
AT1G17345,76.91156249446519,-1.2191470404659464,0.33065316234622455,-3.6870871937688783,2.2683564949865017e-4,0.003570367813691794,Q9LQI6,UNIPROT:Q9LQI6
AT1G18270,2348.9202994284947,-1.0093304111082535,0.16773207566097278,-6.01751577407505,1.7711406072707027e-9,2.4064046966239747e-7,A0A1P8AVD8,UNIPROT:A0A1P8AVD8
AT1G18382,102.41487634145939,-1.3964287729640013,0.28184049109780496,-4.9546776175585405,7.245030928694637e-7,3.509175817415593e-5,NA,NA
AT1G18390,469.48743297866963,-1.144797712905005,0.23205829618807453,-4.933233294004665,8.08794551168984e-7,3.86288181591562e-5,P0C5E2,UNIPROT:P0C5E2
AT1G18860,97.22612108541631,-1.5076286997714337,0.36556881949333014,-4.124062609773372,3.722476363558631e-5,8.644034362333525e-4,A0A2H1ZEC2,UNIPROT:A0A2H1ZEC2
AT1G18880,786.4488188547347,-1.7443436793512959,0.22702183852680258,-7.683594189311244,1.5468613927692987e-14,8.952361152870729e-12,Q9M9V7,UNIPROT:Q9M9V7
AT1G18970,369.9462111590628,-1.3343316006048251,0.2351666612669324,-5.673982840153755,1.3951511342756762e-8,1.3573257005058743e-6,P92995,UNIPROT:P92995
AT1G19530,9129.349332708143,-1.8666960667900019,0.26124281720896253,-7.145444558947899,8.970509207880201e-13,3.6155957737690004e-10,Q93WK6,UNIPROT:Q93WK6
AT1G19660,942.2533320345211,-1.065351719215032,0.22149984094178077,-4.809717761806655,1.5114355630948656e-6,6.241062754236029e-5,A0A1P8AVM3,UNIPROT:A0A1P8AVM3
AT1G20160,1286.2161771743931,-2.04469564986281,0.37609748521769987,-5.436610799668763,5.4303575912295103e-8,4.184812402735013e-6,A0A1P8AUU9,UNIPROT:A0A1P8AUU9
AT1G20700,40.443543503620944,-1.6320548024441235,0.4889230867666359,-3.338060416081573,8.436540338729373e-4,0.00995405917331211,A0A1P8AUU8,UNIPROT:A0A1P8AUU8
AT1G21100,1028.8522059201996,-2.0412375854059155,0.3588266462905268,-5.688645496391624,1.2805098384327589e-8,1.256625546228948e-6,Q9LPU5,UNIPROT:Q9LPU5
AT1G21360,105.68756215291666,-1.3804780878017113,0.32091411798790853,-4.301705691407834,1.6948833609657852e-5,4.495324599337102e-4,A0A1P8APC1,UNIPROT:A0A1P8APC1
AT1G21680,2555.272462571296,-1.6506399411949186,0.27483336638588035,-6.005966316612861,1.901956776714066e-9,2.525239200424305e-7,Q9XI10,UNIPROT:Q9XI10
AT1G22065,49.55173141513353,-1.7247383203287232,0.4450651712787613,-3.875248911014998,1.0651576305566627e-4,0.0019732296123626913,A0A178W896,UNIPROT:A0A178W896
AT1G22230,167.95159424105287,-1.0720995564404323,0.26866958599764973,-3.990401639468826,6.596150017593968e-5,0.0013798118818082804,NA,NA
AT1G22500,1058.8639699992893,-1.0632433193285593,0.24518208212508727,-4.33654576269612,1.4473930363701295e-5,4.018340494945903e-4,Q9SK92,UNIPROT:Q9SK92
AT1G22770,1433.8386165961676,-1.23906417040224,0.3000068609341495,-4.130119446415629,3.625748055589304e-5,8.454210677965514e-4,Q9SQI2,UNIPROT:Q9SQI2
AT1G22990,9.811241418993927,-3.722451921928986,1.0147490871877678,-3.668347149978947,2.4412356994212638e-4,0.0037624577017253994,A0A1P8AQB5,UNIPROT:A0A1P8AQB5
AT1G23120,123.78230217569745,-1.4366412443956629,0.3277662673658755,-4.383127208121097,1.1698775554554689e-5,3.398366319714979e-4,A0A1P8AW70,UNIPROT:A0A1P8AW70
AT1G23150,165.86264784651408,-1.377464645163478,0.2993731370862229,-4.6011631456657796,4.201381831978892e-6,1.454438486650239e-4,A0A178WHU0,UNIPROT:A0A178WHU0
AT1G23390,1135.1642368084404,-1.406403121397914,0.2339960661950929,-6.010370790700957,1.8509948391353532e-9,2.486833602031194e-7,C4PVY4,UNIPROT:C4PVY4
AT1G23760,444.77048258181065,-1.1519412535711597,0.22954154158158577,-5.018443483624188,5.209181310143e-7,2.6721916216190377e-5,P92982,UNIPROT:P92982
AT1G23800,446.5443670330682,-1.1665503261128225,0.3462923643432536,-3.368686249623768,7.552734952302016e-4,0.009082556030545079,A0A178WCA1,UNIPROT:A0A178WCA1
AT1G23850,254.44548647555436,-1.271475840310555,0.28243400547835085,-4.501851107330687,6.736416823823862e-6,2.153649633576889e-4,A0A178WH01,UNIPROT:A0A178WH01
AT1G23870,3845.808992199253,-1.1303619314949203,0.19762745638809903,-5.719660375910145,1.0673718592591694e-8,1.0803430598806598e-6,Q9LRA7,UNIPROT:Q9LRA7
AT1G26240,249.99533937896265,-2.871024109822233,0.4899091804585349,-5.860319063902971,4.619786603683672e-9,5.402756654494516e-7,Q9C668,UNIPROT:Q9C668
AT1G26250,3044.8525121881817,-1.472627149070209,0.29044137377381574,-5.070307752424531,3.971729336087226e-7,2.1446388240388705e-5,NA,NA
AT1G26255,2340.085466017132,-1.531935962681519,0.28873606779446587,-5.305661929884055,1.1226485586992079e-7,7.7490215958409245e-06,A0A1P8AQ67,UNIPROT:A0A1P8AQ67
AT1G26450,102.10619652271284,-1.1825928424095153,0.3054046369552342,-3.8722163952699193,1.0785013337930865e-4,0.001990421390436938,A0A178W3L2,UNIPROT:A0A178W3L2
AT1G27620,181.4254373210003,-1.1947669940549663,0.26860042446900917,-4.448120275375132,8.66250225930497e-6,2.671056536813832e-4,Q56YV6,UNIPROT:Q56YV6
AT1G29160,203.08018838845575,-1.0106176647912497,0.25135223382154837,-4.020722829576101,5.8019838347181994e-5,0.001241294569985066,P68350,UNIPROT:P68350
AT1G29280,1059.2214925064686,-1.152386111182551,0.23224671837120778,-4.961904819428507,6.980520238494826e-7,3.405591566617644e-5,Q700D1,UNIPROT:Q700D1
AT1G30080,169.4659308285793,-1.052106656515589,0.3023461976382802,-3.4798077989203104,5.017736157222154e-4,0.006658161246599719,A0A1P8ANI0,UNIPROT:A0A1P8ANI0
AT1G30720,660.7496495229043,-1.6927433695813183,0.3550464125832225,-4.767667858591702,1.8637070017430371e-6,7.362031922699731e-5,Q9SA87,UNIPROT:Q9SA87
AT1G30730,155.36409309330082,-1.3246551162515758,0.356013145880059,-3.720803941037202,1.9858957259322473e-4,0.0032270448113762965,Q9SA88,UNIPROT:Q9SA88
AT1G30760,839.2213597287115,-1.8554206105551112,0.30907219340423003,-6.003194885048877,1.934721604090729e-9,2.5463477832072793e-7,A0A1P8AT94,UNIPROT:A0A1P8AT94
AT1G30840,171.40656521681265,-1.2997935200626831,0.35530529116652154,-3.6582441983772953,2.539490278800026e-4,0.0038860227174776535,Q9SY29,UNIPROT:Q9SY29
AT1G30900,222.14585921517678,-1.1307401622454916,0.2450270079109277,-4.614757254255574,3.9355502653789e-6,1.379337034780546e-4,Q9FYH7,UNIPROT:Q9FYH7
AT1G31050,191.7919898422897,-1.9678204122367118,0.24979033474663667,-7.877888526922709,3.329595560266619e-15,2.3485094184618083e-12,A0A178W2Z2,UNIPROT:A0A178W2Z2
AT1G31760,99.85665479379637,-1.3408172138740904,0.2767961135164516,-4.844060839005956,1.2721195167465866e-6,5.511134282627103e-5,Q9C504,UNIPROT:Q9C504
AT1G31770,1633.7197659675353,-1.7950120697271101,0.24365984576328392,-7.3668768200361106,1.7467173964971442e-13,8.388331565178094e-11,Q9C6W5,UNIPROT:Q9C6W5
AT1G31950,108.19015108279264,-1.3033546337447068,0.27166717938933904,-4.7976153640436925,1.6056573363411124e-6,6.494855150278718e-5,A0A1P8AMI5,UNIPROT:A0A1P8AMI5
AT1G32450,5241.027156371356,-3.468312178899069,0.32010473307968906,-10.834929385550959,2.351467621832221e-27,1.3268743923093765e-23,Q9LQL2,UNIPROT:Q9LQL2
AT1G33750,93.8888127574111,-1.3681969534083673,0.3273762650404416,-4.179279622605966,2.924339444949868e-5,7.074519358195441e-4,Q9LQ27,UNIPROT:Q9LQ27
AT1G34670,19.48072407815768,-2.462241309224886,0.6301004361191087,-3.907696564043395,9.31802269829454e-5,0.001797581968574411,Q9S9Z2,UNIPROT:Q9S9Z2
AT1G35625,33.81421135580199,-1.7078971730258488,0.41178681934989464,-4.147527537967774,3.360850558314189e-5,7.968251885683776e-4,F4HZZ4,UNIPROT:F4HZZ4
AT1G44800,2506.813366940729,-1.789205087481834,0.22906393064100042,-7.810942047816157,5.676211149085976e-15,3.5588267179449877e-12,Q9LPF1,UNIPROT:Q9LPF1
AT1G45015,129.1757237801485,-1.4516146963560022,0.3407618035877791,-4.259910239564368,2.0450901570758915e-5,5.240107626006196e-4,F4HPM2,UNIPROT:F4HPM2
AT1G47670,650.1541281483089,-1.0466455125548435,0.19897701914890176,-5.260132637586658,1.4395152634621232e-7,9.427517866661747e-6,Q9SX98,UNIPROT:Q9SX98
AT1G48300,3467.261331676883,-1.0264446369933924,0.1714131449617847,-5.9881325742097005,2.122640167777342e-9,2.769370591150427e-7,Q9C5W0,UNIPROT:Q9C5W0
AT1G48750,1007.3232825458398,-1.801036087158043,0.41861265377877493,-4.302392846705107,1.6896338992599842e-5,4.4915464163013753e-4,A0A178WPD2,UNIPROT:A0A178WPD2
AT1G48760,1716.1374832539404,-1.0280465907550784,0.30639632008082657,-3.3552837399740385,7.928361923690965e-4,0.009455916662521602,Q9C744,UNIPROT:Q9C744
AT1G49160,118.64445533219283,-1.0051415777621222,0.29065345858502695,-3.4582130302367653,5.437712284222299e-4,0.007057769060792496,A0A1P8AQW9,UNIPROT:A0A1P8AQW9
AT1G49310,146.31151327999982,-1.5040252237417358,0.36722772054364455,-4.095620073329906,4.210399326508179e-5,9.522336993849309e-4,A0A178WLB3,UNIPROT:A0A178WLB3
AT1G49470,456.26485517262154,-1.6260133620713768,0.40668117358573214,-3.9982508846788263,6.381229401224251e-5,0.0013423180691056159,Q9XIB3,UNIPROT:Q9XIB3
AT1G49570,1804.849216933699,-1.4236453407585767,0.37310198340283796,-3.8157002752286844,1.3579726075693896e-4,0.0023852762432255794,Q9FX85,UNIPROT:Q9FX85
AT1G51470,27.864925468270116,-1.8916116936773837,0.5518322813100198,-3.427874297579693,6.083270646348292e-4,0.0077094610757286524,Q3ECS3,UNIPROT:Q3ECS3
AT1G51790,210.21490879613273,-1.5276544379972405,0.2795997034770804,-5.463719807279648,4.6625929028684265e-8,3.7187061629202566e-6,A0A178WLG7,UNIPROT:A0A178WLG7
AT1G51830,327.9257926205844,-1.2561887332730957,0.3123625338311731,-4.02157300322082,5.781078494818163e-5,0.0012379954715990584,A0A1P8AWS5,UNIPROT:A0A1P8AWS5
AT1G51850,246.55275214723673,-1.0850462634037776,0.30342859212421114,-3.575952601591364,3.4895487811640214e-4,0.004981821982267751,A0A1P8AVQ6,UNIPROT:A0A1P8AVQ6
AT1G51860,536.0603781398876,-1.1809224596504393,0.345247332470105,-3.420511466957375,6.250350063596989e-4,0.00786029743189825,A0A1P8AQZ6,UNIPROT:A0A1P8AQZ6
AT1G51890,157.71263731269636,-1.7397358974384411,0.2452665685474555,-7.093245148499836,1.3100309077695988e-12,4.769146390204454e-10,A0A1P8AUY6,UNIPROT:A0A1P8AUY6
AT1G52140,657.4498240418101,-1.4616388231390987,0.3411664487333114,-4.284239638938401,1.833651938005962e-5,4.800202453034197e-4,Q9ZU12,UNIPROT:Q9ZU12
AT1G52200,629.7136106743679,-1.4731687578458232,0.31626752745748304,-4.6579829731140086,3.1932261567011648e-6,1.170037460761396e-4,A0A1P8ASJ0,UNIPROT:A0A1P8ASJ0
AT1G53940,100.64243338145859,-1.795919141285972,0.298490792340886,-6.016665127931233,1.780468673679517e-9,2.4064046966239747e-7,Q9SYF0,UNIPROT:Q9SYF0
AT1G54100,3928.080766343998,-1.0286245080503578,0.15944685012702273,-6.451206199626446,1.1096339835477572e-10,2.3627876077977762e-8,Q9SYG7,UNIPROT:Q9SYG7
AT1G54740,148.0693029710799,-1.185043177903747,0.23385754440779485,-5.06737202301799,4.0334550255174785e-7,2.1675979376417857e-5,F4HX10,UNIPROT:F4HX10
AT1G55240,38.87014062543446,-3.108487404157954,0.6301336001169505,-4.933060867696993,8.09509148432984e-7,3.86288181591562e-5,Q6NM31,UNIPROT:Q6NM31
AT1G55610,196.59824649282507,-1.6901093354226844,0.3627088441646862,-4.659686033614605,3.1669206270607057e-6,1.1622856174534502e-4,Q9ZWC8,UNIPROT:Q9ZWC8
AT1G58190,261.98655137838495,-1.266512681181977,0.29357702037532324,-4.314072946045998,1.6027402394610757e-5,4.332389214955202e-4,A0A1P8ATQ6,UNIPROT:A0A1P8ATQ6
AT1G58320,49.75712342894502,-1.6065338283429267,0.414575740435059,-3.8751274415068706,1.0656891132294186e-4,0.0019732296123626913,P0CW98,UNIPROT:P0CW98
AT1G60680,739.1399585265931,-1.6075656130408762,0.2400368261201655,-6.697162427219015,2.1250538324292975e-11,5.981113522137312e-9,A0A1P8AWQ7,UNIPROT:A0A1P8AWQ7
AT1G60989,616.1429720327915,-1.0214511057810487,0.27800612914850215,-3.6742035469132466,2.385924795527272e-4,0.003701217083150932,P82626,UNIPROT:P82626
AT1G61360,539.6238369581107,-1.1241211039816281,0.2218745349270295,-5.066471933569714,4.0525647020315346e-7,2.169990875455808e-5,O64784,UNIPROT:O64784
AT1G61560,207.80041179009774,-1.1483960002474798,0.24033597067444176,-4.778294306194776,1.7678848938944786e-6,7.049987621924431e-5,A0A178W3H4,UNIPROT:A0A178W3H4
AT1G61590,1352.173682452967,-1.999129912603121,0.30837707684110527,-6.48274486898128,9.00687344801525e-11,2.0128132732193285e-8,Q9SY91,UNIPROT:Q9SY91
AT1G61660,491.96077611272335,-1.1150039722119072,0.30364653218740706,-3.6720457967349347,2.4061654890757692e-4,0.0037249356141240866,A0A178WMC9,UNIPROT:A0A178WMC9
AT1G61750,59.94678431539014,-2.339272762404156,0.4368267438744595,-5.355150057104663,8.548544263395108e-8,6.244310439129158e-6,Q9SYB1,UNIPROT:Q9SYB1
AT1G61820,397.7269375147786,-1.5734689499428933,0.22352759939009212,-7.03926027137675,1.93263075942354e-12,6.60930437438617e-10,F4HVG4,UNIPROT:F4HVG4
AT1G62280,217.8345242470557,-3.9015150873602074,0.35587728784768224,-10.96309098834675,5.7501223090586935e-28,4.326200354592126e-24,Q5E930,UNIPROT:Q5E930
AT1G63440,243.94635158239709,-1.1301976474282036,0.23706534661320136,-4.7674519434181475,1.8657047803749264e-6,7.362031922699731e-5,Q9SH30,UNIPROT:Q9SH30
AT1G63570,41.12299796643353,-2.3752685898485084,0.5114073579722817,-4.644572575698546,3.407812391291095e-6,1.226977470606606e-4,A0A1P8ARW0,UNIPROT:A0A1P8ARW0
AT1G64370,575.6806368652022,-2.956736782064676,0.47000196574833775,-6.290903012196887,3.1562449685379603e-10,5.479969629605408e-8,Q9C7W1,UNIPROT:Q9C7W1
AT1G64620,121.35003914343586,-1.0103152996984448,0.2921051453830926,-3.4587384565699026,5.42711628361477e-4,0.007052126749422508,Q84JQ8,UNIPROT:Q84JQ8
AT1G64780,537.5686862342351,-2.0056513150722624,0.4222154559418853,-4.750302924363633,2.0311215557800833e-6,7.917866085580701e-5,Q9ZPJ8,UNIPROT:Q9ZPJ8
AT1G65690,178.52520482550563,-1.196267459413127,0.2693491339308801,-4.441326548761471,8.940599766836667e-6,2.741824420343348e-4,Q8LD98,UNIPROT:Q8LD98
AT1G65970,5558.074578917971,-1.789913725740451,0.2524747595987379,-7.0894759087410915,1.3462083286521408e-12,4.823058442223408e-10,Q9SRZ4,UNIPROT:Q9SRZ4
AT1G66270,1737.3265131334315,-1.1053304803693689,0.24930236007481527,-4.4336944104245974,9.263190036134823e-6,2.806435735645625e-4,Q9C525,UNIPROT:Q9C525
AT1G66280,2662.038771086714,-1.1349379451979147,0.22812822412987807,-4.97500013217028,6.524759539284329e-7,3.208504304165285e-5,A0A178W9G2,UNIPROT:A0A178W9G2
AT1G67030,459.17346656698766,-1.2292289753475412,0.28440073111547953,-4.32217234648535,1.5450042455782582e-5,4.237216382375075e-4,Q39265,UNIPROT:Q39265
AT1G67105,1695.015641961547,-1.628567689418258,0.4170206338099266,-3.9052448665179025,9.413002248875785e-5,0.001809717834406945,NA,NA
AT1G67110,273.37853360397133,-1.8752590754797196,0.3265669745808695,-5.742341453499731,9.337629291258668e-9,9.579983215136335e-7,A0A1P8AWC5,UNIPROT:A0A1P8AWC5
AT1G67710,92.3533653826168,-1.3723781128349097,0.34596037064921764,-3.966865078389039,7.282419015169468e-5,0.0014875247021845252,A0A1P8AMW7,UNIPROT:A0A1P8AMW7
AT1G67865,14.677082939976243,-2.6551730599088263,0.7771394908132832,-3.4165977810883925,6.340888782124183e-4,0.007937892440450635,Q941E9,UNIPROT:Q941E9
AT1G67870,428.63378012136525,-2.164563682102374,0.3622351387372321,-5.97557622280417,2.292783050498424e-9,2.9073261928539286e-7,A0A178WDW2,UNIPROT:A0A178WDW2
AT1G68150,145.71665358575234,-1.6540682821492938,0.2974380975368775,-5.561050503774878,2.6815557535120997e-8,2.3550737320047316e-6,Q9C9F0,UNIPROT:Q9C9F0
AT1G68740,139.0478322872009,-1.371914929458898,0.3226462976813794,-4.252070887897481,2.118027899179037e-5,5.401808781058762e-4,A0A1P8ATD3,UNIPROT:A0A1P8ATD3
AT1G68880,93.3284129975615,-2.146280380698585,0.4307851473381451,-4.9822525079163436,6.28483474570243e-7,3.117692418576913e-5,Q9CA46,UNIPROT:Q9CA46
AT1G69490,184.5914901666319,-1.8424723131165557,0.3144818864209767,-5.858754963871453,4.663502048697376e-9,5.410569988921438e-7,O49255,UNIPROT:O49255
AT1G69900,214.11375643589344,-1.3876685024450728,0.39377180128192807,-3.524042346169797,4.2501631904367495e-4,0.005819556434909122,NA,NA
AT1G70850,3553.3660554937246,-1.526638428793354,0.19515511008405745,-7.822692565599735,5.170527286688959e-15,3.334399182510185e-12,F4I6Y7,UNIPROT:F4I6Y7
AT1G70880,194.5960008536754,-1.0228456138450592,0.2884834574303051,-3.5455953799089817,3.9172719334035135e-4,0.005441030449775428,Q941R7,UNIPROT:Q941R7
AT1G71040,327.7626325282773,-1.0967356804846082,0.21060978800624067,-5.20742977269466,1.9147426732764878e-7,1.1840453939321537e-5,Q949X9,UNIPROT:Q949X9
AT1G72150,14492.680304390813,-1.0522551499185877,0.17347809238430423,-6.065637081064609,1.3143161324260084e-9,1.8657502783010966e-7,Q56WK6,UNIPROT:Q56WK6
AT1G72220,106.40685092832894,-1.0224200167023079,0.30172808698869685,-3.3885477050090107,7.026380528140565e-4,0.008549457407043702,Q8LFY8,UNIPROT:Q8LFY8
AT1G72360,275.416892389968,-1.510780801684707,0.3908705847420398,-3.8651688324967375,1.1101238215126097e-4,0.002033815322675415,B3H5K8,UNIPROT:B3H5K8
AT1G72520,233.08553457789367,-1.1743066900838512,0.22653914106158557,-5.1836812154444045,2.1754864923413596e-7,1.3199705811461513e-5,Q9FNX8,UNIPROT:Q9FNX8
AT1G73220,541.157574576649,-2.0263322356717026,0.3332805581753312,-6.0799593194563,1.2021304263779067e-9,1.7393131957548545e-7,Q9CAT6,UNIPROT:Q9CAT6
AT1G73260,2220.8616608639127,-1.6635208286066285,0.3323615722019663,-5.0051539279509605,5.581740929624136e-7,2.8247864242723402e-5,Q8RXD5,UNIPROT:Q8RXD5
AT1G73270,54.55751658497606,-1.6764771579824695,0.34808851524047574,-4.816238067562445,1.4628997696665295e-6,6.160281847228216e-5,Q9CAU0,UNIPROT:Q9CAU0
AT1G73300,186.39115173332837,-1.9173042525301354,0.3137525737546873,-6.110879759760032,9.908339956494291e-10,1.4522152023248874e-7,Q9CAU3,UNIPROT:Q9CAU3
AT1G73610,32.25518696808355,-2.54025324997323,0.530028315541929,-4.792674609046011,1.6457242944511209e-6,6.621326746890598e-5,Q9C9V0,UNIPROT:Q9C9V0
AT1G73850,165.40805528869683,-1.1611474853359252,0.2615670330162545,-4.439196606491951,9.029530357039692e-6,2.754163103881671e-4,F4HS08,UNIPROT:F4HS08
AT1G74080,53.12451727998966,-1.210985668134207,0.36026171972938903,-3.361405338995884,7.754693236805295e-4,0.00929040239107921,Q9C9C8,UNIPROT:Q9C9C8
AT1G74458,155.95528499299965,-2.1154247093954863,0.3967050140309746,-5.332487955976061,9.687619672830915e-8,6.8548560350310184e-6,A0A178W2P2,UNIPROT:A0A178W2P2
AT1G74460,37.889266613012325,-1.9787061427204953,0.46332818117811864,-4.270636285686701,1.949160659244539e-5,5.062658830818007e-4,Q9CA68,UNIPROT:Q9CA68
AT1G74500,49.73724912525247,-1.423114979044329,0.38722519603568467,-3.6751611042200416,2.376993739082101e-4,0.0036924381063194837,Q9CA64,UNIPROT:Q9CA64
AT1G74660,355.0553434890009,-1.0421015689368125,0.26274834686066645,-3.9661584226424513,7.304032448446145e-5,0.0014892440505318693,A0A1P8AWK2,UNIPROT:A0A1P8AWK2
AT1G74770,342.9148395569786,-1.1992240926027842,0.2185474283534022,-5.4872487022065455,4.0824217724229795e-8,3.3352065178931544e-6,A0A1P8AWE8,UNIPROT:A0A1P8AWE8
AT1G76250,104.33553341336919,-1.1610685845049735,0.33185102593065136,-3.498764487012941,4.6741924835728884e-4,0.00629106729557088,Q8GX25,UNIPROT:Q8GX25
AT1G76410,351.3794628990077,-1.6771611788102716,0.3411784108515584,-4.915789292247976,8.842546549844998e-7,4.149378756269261e-5,Q8LC69,UNIPROT:Q8LC69
AT1G76430,50.97033086295378,-1.417802594508988,0.4075842042925421,-3.478551375586099,5.041317916715206e-4,0.006676191336106066,Q9S735,UNIPROT:Q9S735
AT1G77885,339.81057879542516,-1.8385619299857574,0.38496191868032426,-4.775957934458747,1.7885378067834642e-6,7.10723359804746e-5,Q3E7C8,UNIPROT:Q3E7C8
AT1G78090,104.16559252268118,-1.2461818123471358,0.27582648144404553,-4.517991912244791,6.242886823755529e-6,2.0245430818819835e-4,A0A1P8ATL8,UNIPROT:A0A1P8ATL8
AT1G78110,425.36502777109865,-1.332127501172563,0.2860220279823234,-4.6574297461274226,3.201816324803208e-6,1.1706639367658977e-4,Q56WT3,UNIPROT:Q56WT3
AT1G78290,79.3288177683267,-1.4891025107626679,0.32031222213623733,-4.648909432276715,3.336946859786955e-6,1.2070228777604385e-4,Q9M9E9,UNIPROT:Q9M9E9
AT1G79320,139.662344527279,-1.540704102419367,0.2746109090791924,-5.610498532580358,2.017445832773121e-8,1.8662200775213982e-6,O64519,UNIPROT:O64519
AT1G79900,62.02325983574346,-1.1064201850489521,0.3205071216077264,-3.4520923575705034,5.562572898223357e-4,0.0071765685505426466,Q9CA93,UNIPROT:Q9CA93
AT1G80050,188.20937621880256,-1.2676182598855814,0.23900535282833177,-5.303723305293762,1.1346425453559508e-7,7.807931979033281e-6,A0A1P8AN73,UNIPROT:A0A1P8AN73
AT1G80180,1105.658526323975,-1.0736252663171852,0.17733923410796093,-6.054076367915187,1.412256048865632e-9,1.979877719189204e-7,Q9SSC1,UNIPROT:Q9SSC1
AT1G80440,1645.8105919716245,-1.1760439987317304,0.32471989985271527,-3.6217182847899196,2.926527190858291e-4,0.004339989830805683,Q9M8L2,UNIPROT:Q9M8L2
AT1G80760,23.12952870042758,-1.7053817838932546,0.49277598897345465,-3.460764773555397,5.386432477484978e-4,0.007009608784571256,A0A178WNG1,UNIPROT:A0A178WNG1
AT2G01530,1043.102003943041,-1.9243343397546795,0.18928154597318808,-10.16651850480587,2.797287681921708e-24,7.892197533581858e-21,Q9ZVF2,UNIPROT:Q9ZVF2
AT2G01900,292.1536465823752,-1.0217650217880787,0.20958184596278948,-4.875255378605118,1.086677809470218e-6,4.828229298730766e-5,A0A178VMD7,UNIPROT:A0A178VMD7
AT2G01950,1345.1004044260658,-1.2389233257283707,0.2456299585441444,-5.043860826551874,4.5623119396202047e-7,2.4003716267871245e-5,Q9ZPS9,UNIPROT:Q9ZPS9
AT2G02610,140.50754167857775,-1.1955182827494306,0.32102295224778393,-3.7240897399344237,1.96021195321602e-4,0.0031991282715863184,O64716,UNIPROT:O64716
AT2G02820,1170.8123037936043,-1.1165036454059636,0.22790692750871822,-4.898945624911965,9.635230199417938e-7,4.420259772989071e-5,A0A178VPJ2,UNIPROT:A0A178VPJ2
AT2G03260,86.70324648316301,-1.1693640184175615,0.31663912062704613,-3.693049728352735,2.2158067238951695e-4,0.003514615148632317,A0A1P8B091,UNIPROT:A0A1P8B091
AT2G05180,31.293398371067713,-1.6745654684718372,0.46163523505862875,-3.6274645895674826,2.86218013530383e-4,0.0042726367615041495,Q9SJ39,UNIPROT:Q9SJ39
AT2G05400,8.769542618325936,-3.987821010949887,1.0783658475803952,-3.698022354748752,2.1728575723865473e-4,0.003458643742336866,Q8L7J1,UNIPROT:Q8L7J1
