,Atha_WT_Col_0_sl_FLT_Rep1_G1S1,Atha_WT_Col_0_sl_FLT_Rep2_G1S2,Atha_WT_Col_0_sl_FLT_Rep3_G1S3,Atha_WT_Col_0_sl_GC_Rep1_G2S1,Atha_WT_Col_0_sl_GC_Rep2_G2S2,Atha_WT_Col_0_sl_GC_Rep3_G2S3
AT3G18050,2015.55110514949,1982.82816620677,1717.1063156186,1436.05082588672,1322.72081270826,1459.59069829083
AT3G18060,2414.88165431486,2085.15158321681,2054.53901211508,2399.82057764232,2190.03506372568,2277.1565348613
AT3G18070,22.1850305091872,22.4612378802529,16.1230639964188,10.1687312611963,6.21412462346161,12.1903454757029
AT3G18080,4098.47896962317,2493.19740470807,3046.10744789483,1465.42716064128,1414.15721788205,1553.86270330293
AT3G18090,198.021938989411,158.476511710673,125.529569686403,172.868431440336,104.752386509781,131.655731137591
AT3G18100,190.626928819682,113.554035950167,125.529569686403,220.322510659252,119.843832023902,180.417113040403
AT3G18110,819.202793246653,688.811294994422,647.225854713382,354.775735112847,423.448206484455,353.520018795384
AT3G18120,0.821667796636562,0,5.75823714157813,0,0.887732089065944,0.812689698380193
AT3G18130,1330.28016275459,703.785453581257,662.197271281485,1177.31310824072,547.730698953688,820.816595363995
AT3G18140,943.274630538773,829.817955020454,784.271898682941,792.031179344286,694.206493649568,875.266805155468
AT3G18150,1.64333559327312,2.49569309780588,3.45494228494688,2.25971805804361,1.77546417813189,2.43806909514058
AT3G18160,165.976894920586,139.758813477129,114.013095403247,86.9991452346791,104.752386509781,110.525798979706
AT3G18165,581.740800018686,454.21614380067,479.0853301793,379.632633751327,409.2444930594,425.036712252841
AT3G18170,145.435200004671,172.202823748606,223.419601093231,220.322510659252,186.423738703848,169.85214696146
AT3G18180,1.64333559327312,1.24784654890294,0,7.90901320315264,4.43866044532972,0
AT3G18190,2766.5554712753,1536.09910169952,1413.07139454327,2294.74368794329,1470.0843394932,1944.7664482238
AT3G18200,172.550237293678,279.517626954258,252.210786801122,407.879109476872,447.416972889236,452.668161997767
AT3G18210,368.928840689816,344.405647497211,284.45691479396,225.971805804361,281.411072233904,283.628704734687
AT3G18215,834.814481382747,903.440901405728,830.337795815566,683.564712558193,959.638388280286,1009.3606053882
AT3G18217,0,0,0,0,0,0
AT3G18220,0,0,0,4.51943611608722,4.43866044532972,0.812689698380193
AT3G18230,1485.5753763189,1161.74513702864,1272.57040828877,1225.89704648866,1382.19886267567,1605.06215430088
AT3G18235,0,2.49569309780588,1.15164742831563,1.12985902902181,0.887732089065944,0
AT3G18240,380.432189842728,280.765473503161,274.092087939119,251.958563471863,221.933022266486,265.749531370323
AT3G18250,12.3250169495484,13.7263120379323,26.4878908512594,11.2985902902181,23.0810343157145,27.6314497449266
AT3G18260,4.10833898318281,14.9741585868353,11.5164742831563,9.03887223217445,23.9687664047805,21.129932157885
AT3G18270,222.671972888508,225.860225351432,214.206421666706,176.258008527402,220.157558088354,187.731320325825
AT3G18280,672.124257648708,1348.92211936408,1737.83596932828,1451.86885229302,2982.77981926157,2258.46467179856
AT3G18282,0.821667796636562,0,1.15164742831563,0,1.77546417813189,2.43806909514058
AT3G18290,1492.97038648863,1442.5106105318,1491.38341966874,2137.69328290926,1891.75708179953,2161.75459769131
AT3G18291,0,1.24784654890294,1.15164742831563,1.12985902902181,0.887732089065944,0.812689698380193
AT3G18295,220.206969498599,288.252552796579,307.489863360272,268.90644890719,275.196947610443,269.812979862224
AT3G18300,22.1850305091872,27.4526240758647,20.7296537096813,28.2464757255452,24.8564984938464,30.0695188400671
AT3G18310,207.060284752414,287.004706247676,313.24810050185,277.945321139364,261.880966274453,264.124151973563
AT3G18320,3.28667118654625,19.965544782447,24.1845959946281,23.7270396094579,26.6319626719783,26.0060703481662
AT3G18330,1.64333559327312,0,8.06153199820938,4.51943611608722,1.77546417813189,1.62537939676039
AT3G18340,0,1.24784654890294,2.30329485663125,9.03887223217445,2.66319626719783,2.43806909514058
AT3G18350,215.276962718779,229.603764998141,219.964658808285,322.009823271215,274.309215521377,273.876428354125
AT3G18360,2.46500338990969,7.48707929341763,17.2747114247344,9.03887223217445,19.5301059594508,11.3776557773227
AT3G18362,0.821667796636562,1.24784654890294,1.15164742831563,2.25971805804361,0.887732089065944,0.812689698380193
AT3G18370,1140.47490173155,836.057187764969,788.878488396204,1253.01366318518,865.538786839296,1101.19454130516
AT3G18380,284.29705763625,247.073616682782,240.694312517966,222.582228717296,231.698075246211,282.003325337927
AT3G18390,2428.85000685768,2194.96207952027,1999.25993555593,1422.49251753845,1449.66650144469,1311.68117318563
AT3G18400,0.821667796636562,8.73492584232057,8.06153199820938,16.9478854353271,16.8669096922529,9.75227638056231
AT3G18410,1964.60770175802,1266.56424713648,1299.05829914003,980.717637190928,845.120948790779,943.532739819404
AT3G18420,476.567322049206,565.274486653031,523.99957988361,314.100810068062,360.419228160773,336.4535351294
AT3G18430,198.021938989411,254.560695976199,236.087722804703,158.180264063053,192.63786332731,194.232837912866
AT3G18440,243.213667804422,273.278394209744,264.878908512594,323.139682300237,334.674997577861,313.698223574754
AT3G18450,24.6500338990969,22.4612378802529,44.9142497043094,29.376334754567,63.028978323682,47.9486922044314
AT3G18460,0.821667796636562,0,0,2.25971805804361,0,0
AT3G18470,0,2.49569309780588,0,2.25971805804361,0.887732089065944,1.62537939676039
AT3G18480,914.516257656494,736.229463852734,728.992822123791,710.681329254716,708.410207074623,728.982659447033
AT3G18485,11.5033491529119,19.965544782447,16.1230639964188,16.9478854353271,10.6527850687913,17.8791733643642
AT3G18490,2690.1403661881,2948.66139505764,2815.77796223171,1257.53309930127,2287.68559352294,1765.97471458016
AT3G18500,100.243471189661,111.058342852362,112.861447974931,51.9735153350031,77.2326917487371,66.6405552671758
AT3G18510,15.6116881360947,13.7263120379323,21.8813011379969,10.1687312611963,15.979177603187,13.8157248724633
AT3G18518,0,0,0,1.12985902902181,0,0
AT3G18520,600.639159341327,446.729064507252,496.360041604035,697.123020906454,458.957490047093,564.006650675854
AT3G18524,186.5185898365,152.237278966159,186.566883387131,158.180264063053,138.486205894287,139.782628121393
AT3G18530,117.498494919028,701.289760483452,658.742328996538,62.1422465961993,465.171614670555,302.320567797432
AT3G18535,202.951945769231,894.705975563407,1041.08927519733,189.816316875663,884.18116070968,529.873683343886
AT3G18550,1.64333559327312,2.49569309780588,16.1230639964188,33.8957708706542,25.7442305829124,6.50151758704154
AT3G18560,78.0584406804734,73.6229463852734,87.5252045519876,246.309268326754,268.982822986981,271.438359258984
AT3G18570,105.17347796948,9.98277239122351,16.1230639964188,45.1943611608722,23.9687664047805,42.25986431577
AT3G18580,104.351810172843,58.6487877984381,89.8284994086188,77.9602730025046,79.895888015935,82.0816595363995
AT3G18590,0,0,2.30329485663125,5.64929514510903,0,0
AT3G18600,1000.79137630333,550.300328066196,550.487470734869,1308.37675560725,470.49800720495,964.662671977289
AT3G18610,113.390155935846,23.7090844291558,42.6109548476782,176.258008527402,65.6921745908799,124.341523852169
AT3G18620,142.148528818125,117.297575596876,128.98451197135,151.401109888922,164.2304364772,174.728285151741
AT3G18630,74.7717694939272,54.9052481517293,54.1274291308344,56.4929514510903,56.8148537002204,40.6344849190096
AT3G18640,480.675661032389,426.763519724805,473.327093037722,447.424175492635,463.396150492423,484.363060234595
AT3G18650,1.64333559327312,8.73492584232057,5.75823714157813,18.0777444643489,3.55092835626378,4.87613819028116
AT3G18660,29.5800406789162,32.4440102714764,51.8241342742032,37.2853479577196,64.8044425018139,57.7009685849937
AT3G18670,20.5416949159141,21.21339133135,24.1845959946281,23.7270396094579,41.7234081860994,21.129932157885
AT3G18680,1350.82185767051,1753.22440120863,1656.06900191787,632.721056252211,1045.74840091968,990.668742325455
AT3G18690,176.658576276861,393.071662904426,331.6744593549,413.528404621981,285.849732679234,273.876428354125
AT3G18700,0,0,0,2.25971805804361,0,0
AT3G18710,204.595281362504,340.662107850502,232.632780519756,255.348140558928,321.359016241872,242.994219815678
AT3G18715,14.7900203394581,24.9569309780588,23.0329485663125,39.5450660157632,39.0602119189015,30.0695188400671
AT3G18720,0.821667796636562,4.99138619561175,9.21317942652501,15.8180264063053,10.6527850687913,7.31420728542173
AT3G18730,161.868555937403,111.058342852362,107.103210833353,62.1422465961993,86.9977447284625,62.5771067752748
AT3G18740,3641.63167469324,3787.21427592042,3529.79936778739,3267.55231193106,2593.95316425069,3635.97371055298
AT3G18750,283.475389839614,238.338690840461,208.448184525128,114.115761931202,163.342704388134,154.411042692237
AT3G18760,271.150372890066,159.724358259576,134.742749112928,88.1290042637009,127.833420825496,151.160283898716
AT3G18770,287.583728822797,249.569309780588,305.186568503641,458.722765782853,336.450461755993,411.220987380377
AT3G18773,147.900203394581,259.552082171811,203.841594811866,216.932933572187,411.907689326598,346.205811509962
AT3G18775,1.64333559327312,0,1.15164742831563,0,0,0
AT3G18780,18387.281953133,19784.6070328561,18288.1611616521,28158.3467212815,26209.4021975829,27741.9755439063
AT3G18790,262.9336949237,158.476511710673,170.443819390713,193.205893962729,143.812598428683,186.105940929064
AT3G18800,528.332393237309,646.384512331722,657.590681568222,611.253734700797,462.508418403357,565.632030072614
AT3G18810,6.5733423730925,14.9741585868353,18.42635885305,40.674925044785,29.2951589391762,17.066483665984
AT3G18815,0,0,0,0,0,0
AT3G18820,1734.54071869978,2022.75925577166,1806.93481502722,1726.42459634532,1760.37273261777,1810.67264799107
AT3G18827,0.821667796636562,1.24784654890294,0,2.25971805804361,0,0.812689698380193
AT3G18830,1907.09095599346,1533.60340860171,1533.99437451641,2783.97264750973,1359.11782835996,1784.6665776429
AT3G18840,15.6116881360947,11.2306189401264,16.1230639964188,28.2464757255452,30.1828910282421,19.5045527611246
AT3G18850,175.015240683588,168.459284101897,150.865813109347,118.63519804729,134.935277538024,121.903454757029
AT3G18860,1370.54188478979,1346.42642626627,1193.10673573499,1124.2097338767,1290.76245750188,1292.17662042451
AT3G18870,109.281816952663,239.586537389364,248.755844516175,185.296880759576,205.066112574233,169.85214696146
AT3G18880,34.5100474587356,11.2306189401264,9.21317942652501,12.4284493192399,14.2037134250551,17.8791733643642
AT3G18890,479.032325439116,902.193054856825,884.465224946401,266.646730849146,575.250393714732,442.915885617205
AT3G18895,0,0,0,0,0,0
AT3G18900,5.75167457645593,8.73492584232057,6.90988456989376,4.51943611608722,13.3159813359892,5.68882788866135
AT3G18905,0.821667796636562,2.49569309780588,0,4.51943611608722,3.55092835626378,0
AT3G18910,177.480244073497,141.006660026032,126.681217114719,186.426739788598,139.373937983353,188.544010024205
AT3G18915,46.0133966116475,46.1703223094087,47.2175445609407,73.4408368864174,35.5092835626378,49.5740716011918
AT3G18930,493.000677981937,628.914660647081,652.98409185496,818.017937011788,670.237727244788,720.855762463231
AT3G18940,244.857003397696,185.929135786538,180.808646245553,150.2712508599,150.914455141211,170.66483665984
AT3G18950,69.0200949174712,187.176982335441,126.681217114719,49.7137972769595,140.261670072419,84.51972863154
AT3G18952,0,0,0,0,0,0
AT3G18957,0,0,0,0,0,0
AT3G18960,319.628772891623,289.500399345482,267.182203369225,257.607858616972,207.729308841431,219.426218562652
AT3G18970,57.5167457645594,68.6315601896616,52.9757817025188,58.7526695091339,68.3553708580777,52.0121406963323
AT3G18980,403.438888148552,187.176982335441,184.2635885305,380.762492780349,256.554573740058,266.562221068703
AT3G18990,895.617898333853,892.210282465601,810.759789534201,1121.95001581865,1066.1662389682,1150.76861290635
AT3G19000,139.683525428216,199.65544782447,211.903126810075,137.84280154066,234.361271513409,177.979043945262
AT3G19002,40.2617220351915,58.6487877984381,52.9757817025188,33.8957708706542,44.3866044532972,57.7009685849937
AT3G19010,417.407240691374,431.754905920417,319.006337643428,470.021356073071,467.834810937753,458.356989886429
AT3G19020,67.3767593241981,76.1186394830793,85.2219096953563,138.972660569682,99.4259939753857,63.389796473655
AT3G19030,309.768759331984,623.923274451469,634.55773300191,1385.20716958073,988.045815130396,1008.54791568982
AT3G19035,0,0,0,0,0,0
AT3G19040,10.6816813562753,16.2220051357382,21.8813011379969,48.5839382479377,19.5301059594508,29.2568291416869
AT3G19050,546.409084763314,354.388419888435,363.920587347738,347.996580938716,386.163458743686,380.33877884193
AT3G19055,0,0,0,0,0,0
AT3G19070,6.5733423730925,11.2306189401264,12.6681217114719,21.4673215514143,17.7546417813189,13.0030351740831
AT3G19080,157.76021695422,141.006660026032,143.955928539453,111.856043873159,118.068367845771,108.900419582946
AT3G19085,0,0,1.15164742831563,0,0,0
AT3G19090,25.4717016957334,22.4612378802529,18.42635885305,37.2853479577196,28.4074268501102,30.8822085384473
AT3G19100,2624.40694245718,3193.23931864262,3054.16897989304,3761.30070761359,3406.22802574603,3479.93728846399
AT3G19120,723.889328836811,836.057187764969,877.555340376507,688.08414867428,762.561864507646,794.810525015828
AT3G19130,3543.85320689349,2616.73421304946,2816.92960966002,2990.73684982072,1710.65973563007,2463.26247579036
AT3G19140,0,1.24784654890294,2.30329485663125,0,0,0
AT3G19150,141.326861021489,137.263120379323,140.500986254506,134.453224453595,141.149402161485,155.223732390617
AT3G19160,1.64333559327312,6.23923274451469,6.90988456989376,9.03887223217445,3.55092835626378,1.62537939676039
AT3G19170,3167.52935603395,3983.12618409818,3770.49368030536,2084.58990854523,2273.48188009788,2000.02934771365
AT3G19180,395.222210182186,311.961637225735,313.24810050185,237.270396094579,261.880966274453,264.124151973563
AT3G19184,25.4717016957334,22.4612378802529,27.639538279575,24.8568986384797,14.2037134250551,17.066483665984
AT3G19190,1225.10668478511,1259.07716784307,1160.86060774215,1865.397256915,1645.85529312826,1799.29499221375
AT3G19200,7.39501016972906,19.965544782447,11.5164742831563,24.8568986384797,50.6007290767588,30.8822085384473
AT3G19210,115.033491529119,67.3837136407587,74.8570828405157,67.7915417413084,70.1308350362096,60.1390376801343
AT3G19220,412.477233911554,316.953023421346,403.076599910469,328.788977445346,287.625196857366,330.764707240738
AT3G19230,10.6816813562753,0,8.06153199820938,6.77915417413084,9.76505297972539,5.68882788866135
AT3G19235,0,0,0,0,0,0
AT3G19240,987.644691557148,1170.48006287096,1073.33540319016,1526.43954820846,1052.85025763221,1271.04668826662
AT3G19250,65.733423730925,62.3923274451469,76.0087302688313,62.1422465961993,65.6921745908799,69.8913140606966
AT3G19260,335.240461027717,433.00275246932,393.863420483944,308.451514922953,419.009546039126,386.840296428972
AT3G19270,0,4.99138619561175,2.30329485663125,2.25971805804361,2.66319626719783,1.62537939676039
AT3G19274,0,1.24784654890294,0,0,0,2.43806909514058
AT3G19280,85.4534508502025,87.3492584232057,80.6153199820938,89.2588632927227,79.008155926869,60.9517273785145
AT3G19290,657.33423730925,489.155847169952,481.388625035932,997.665522626255,673.788655601052,741.985694621116
AT3G19300,88.7401220367487,81.110025678691,97.8900314068282,83.6095681476136,94.987333530056,85.3324183299202
AT3G19310,0.821667796636562,2.49569309780588,1.15164742831563,2.25971805804361,4.43866044532972,5.68882788866135
AT3G19320,31.2233762721894,41.178936113797,65.6439034139907,100.557453582941,58.5903178783523,86.1451080283004
AT3G19330,69.0200949174712,57.4009412495352,64.492255985675,57.6228104801121,62.1412462346161,44.6979334109106
AT3G19340,714.029315277172,626.418967549275,641.467617571804,769.43399876385,583.239982516325,718.41769336809
AT3G19350,0,0,0,1.12985902902181,0.887732089065944,0.812689698380193
AT3G19360,173.371905090315,124.784654890294,127.832864543034,152.530968917944,102.97692233165,125.96690324893
AT3G19370,538.192406796948,738.72515695054,699.049988987585,1189.74155755996,845.120948790779,875.266805155468
AT3G19380,161.868555937403,188.424828884344,184.2635885305,170.608713382293,212.167969286761,217.800839165892
AT3G19390,441.235606793834,411.78936113797,551.639118163185,841.744976621246,1062.61531061194,971.16418956433
AT3G19400,292.513735602616,258.304235622908,238.391017661335,239.530114152623,294.727053569893,257.622634386521
AT3G19410,0,1.24784654890294,2.30329485663125,2.25971805804361,2.66319626719783,0.812689698380193
AT3G19420,1657.30394581595,1567.29526542209,1432.64940082464,2194.18623436035,1818.96305049612,1978.89941555577
AT3G19430,68.1984271208347,56.1530947006322,120.922979973141,100.557453582941,105.640118598847,65.0151758704154
AT3G19440,55.0517423746497,49.9138619561176,46.065897132625,25.9867576675015,42.6111402751653,39.8217952206294
AT3G19450,960.529654268141,866.005504938639,870.645455806613,822.537373127875,890.395285333142,931.342394343701
AT3G19460,283.475389839614,289.500399345482,267.182203369225,248.568986384797,295.614785658959,312.885533876374
AT3G19470,61.6250847477422,48.6660154072146,47.2175445609407,55.3630924220685,62.1412462346161,47.1360025060512
AT3G19480,95.3134644098412,153.485125515061,126.681217114719,55.3630924220685,95.875065619122,61.7644170768946
AT3G19490,1019.68973562597,1021.98632355151,1069.88046090522,708.421611196672,767.000524952976,699.725830305346
AT3G19500,13.146684746185,3.74353964670882,9.21317942652501,11.2985902902181,4.43866044532972,7.31420728542173
AT3G19508,47.6567322049206,36.1875499181852,28.7911857078906,32.7659118416324,27.5196947610443,32.5075879352077
AT3G19510,462.598969506384,320.696563068055,332.826106783216,406.74925044785,299.165714015223,349.456570303483
AT3G19515,783.87107799128,566.522333201934,557.397355304763,719.72020148689,574.362661625666,625.771067752748
AT3G19520,458.490630523202,435.498445567126,363.920587347738,622.552324991015,400.367172168741,544.502097914729
AT3G19530,0.821667796636562,3.74353964670882,1.15164742831563,5.64929514510903,6.21412462346161,0.812689698380193
AT3G19540,875.897871214575,638.897433038305,605.766547294019,644.019646542429,600.994624297644,630.64720594303
AT3G19550,0.821667796636562,0,3.45494228494688,4.51943611608722,6.21412462346161,0
AT3G19552,0,0,2.30329485663125,2.25971805804361,0,0
AT3G19553,397.687213572096,622.675427902566,472.175445609407,658.707813919713,682.665976491711,593.263479817541
AT3G19560,1.64333559327312,4.99138619561175,9.21317942652501,10.1687312611963,9.76505297972539,0.812689698380193
AT3G19565,0.821667796636562,0,0,0,1.77546417813189,0
AT3G19570,547.23075255995,424.267826626999,468.72050332446,570.578809656012,339.113658023191,443.728575315585
AT3G19580,464.242305099658,1104.3441957791,845.309212383669,738.927804980261,1090.13500537298,817.565836570474
AT3G19590,223.493640685145,138.510966928226,153.169107965978,106.20674872805,134.047545448958,130.030351740831
AT3G19595,0,2.49569309780588,2.30329485663125,0,1.77546417813189,3.25075879352077
AT3G19600,0.821667796636562,6.23923274451469,9.21317942652501,5.64929514510903,5.32639253439566,0
AT3G19610,3.28667118654625,11.2306189401264,11.5164742831563,13.5583083482617,7.9895888015935,4.87613819028116
AT3G19613,4.93000677981937,1.24784654890294,2.30329485663125,1.12985902902181,0.887732089065944,1.62537939676039
AT3G19615,4.93000677981937,16.2220051357382,10.3648268548406,23.7270396094579,15.091445514121,26.0060703481662
AT3G19620,18.8983593226409,34.9397033692823,34.5494228494688,13.5583083482617,32.8460872954399,8.93958668218212
AT3G19630,553.804094933043,452.968297251767,412.289779336994,580.747540917208,422.560474395389,612.768032578665
AT3G19640,647.474223749611,496.64292646337,490.601804462457,610.123875671775,579.689054160061,607.079204690004
AT3G19650,240.748664414513,173.450670297508,170.443819390713,180.777444643489,204.178380485167,172.290216056601
AT3G19660,104.351810172843,173.450670297508,123.226274829772,223.712087746318,209.504773019563,200.734355499908
AT3G19663,2.46500338990969,1.24784654890294,4.6065897132625,10.1687312611963,1.77546417813189,3.25075879352077
AT3G19670,469.172311879477,366.866885377464,340.887638781425,500.52754985666,387.938922921818,451.855472299387
AT3G19680,1700.03067124105,1723.27608403496,1886.398487581,2874.36136983147,1506.48135514491,1988.65169193633
AT3G19690,12.3250169495484,14.9741585868353,8.06153199820938,10.1687312611963,6.21412462346161,10.5649660789425
AT3G19700,8.21667796636562,8.73492584232057,19.5780062813656,48.5839382479377,36.3970156517037,14.6284145708435
AT3G19710,17.2550237293678,12.4784654890294,39.1560125627313,53.1033743640249,65.6921745908799,60.9517273785145
AT3G19720,804.412772907194,662.60651746746,699.049988987585,500.52754985666,518.435540014511,532.311752439026
AT3G19740,1184.84496274992,903.440901405728,864.887218665035,1065.45706436756,853.998269681438,942.720050121024
AT3G19760,1260.43840004049,1051.93464072518,982.355256353229,995.405804568211,1028.88149122743,1053.24584910073
AT3G19770,368.928840689816,303.226711383414,289.063504507222,370.593761519152,338.225925934125,384.402227333831
AT3G19780,442.878942387107,396.815202551135,367.375529632685,385.281928896436,413.68315350473,403.094090396576
AT3G19790,67.3767593241981,93.5884911677204,76.0087302688313,50.8436563059813,78.1204238378031,68.2659346639362
AT3G19800,96.9568000031143,167.211437552994,214.206421666706,53.1033743640249,160.679508120936,123.528834153789
AT3G19810,770.724393245095,767.425627575307,704.808226129163,457.592906753831,514.884611658248,448.604713505866
AT3G19820,14490.1115936858,9322.66156685386,8837.74236489411,12995.6385518088,8579.04290873328,11053.392587669
AT3G19830,348.387145773902,338.166414752696,302.88327364701,214.673215514143,268.095090897915,255.997254989761
AT3G19840,436.305600014014,338.166414752696,284.45691479396,456.46304772481,351.541907270114,455.106231092908
AT3G19850,15.6116881360947,23.7090844291558,16.1230639964188,35.025629899676,31.958355206374,17.8791733643642
AT3G19860,1635.9405831034,1700.81484615471,1644.55252763471,2354.62621648144,1779.01510648815,2501.45889161423
AT3G19870,751.004366125818,726.24669146151,720.931290125582,921.964967681794,790.08155926869,793.185145619068
AT3G19880,2.46500338990969,2.49569309780588,4.6065897132625,6.77915417413084,7.10185671252755,0.812689698380193
AT3G19890,0.821667796636562,1.24784654890294,17.2747114247344,6.77915417413084,7.9895888015935,3.25075879352077
AT3G19895,259.647023737154,309.465944127929,325.916222213322,388.671505983501,380.83706620929,398.217952206294
AT3G19900,358.247159333541,376.849657768688,384.650241057419,366.074325403065,395.040779634345,445.353954712346
AT3G19910,1246.47004749766,873.492584232057,932.834416935657,1751.2814949838,914.364051737922,1307.61772469373
AT3G19920,973.676339014326,233.34730464485,267.182203369225,1002.18495874234,200.627452128903,490.051888123256
AT3G19930,1577.6021695422,1718.28469783935,1688.31512991071,1638.29559208162,1984.96895115145,1742.40671332713
AT3G19940,1.64333559327312,3.74353964670882,4.6065897132625,7.90901320315264,12.4282492469232,3.25075879352077
AT3G19950,742.787688159452,696.29837428784,715.173052984004,750.226395270479,692.431029471436,796.435904412589
AT3G19960,3411.56469163501,1763.20717359985,1862.21389158637,2468.74197841265,1416.82041414925,2062.60645448893
AT3G19970,442.878942387107,433.00275246932,332.826106783216,211.283638427078,196.188791683574,173.915595453361
AT3G19980,664.729247478979,587.735724533284,492.905099319088,446.294316463613,518.435540014511,606.266514991624
AT3G19990,645.009220359701,514.112778148011,552.7907655915,1309.50661463627,685.329172758909,876.892184552228
AT3G20000,1416.55528140143,938.38060477501,938.592654077235,1029.30157543887,742.144026459129,934.593153137222
AT3G20010,446.165613573653,336.918568203793,350.10081820795,349.126439967738,308.043034905883,310.447464781234
AT3G20015,882.471213587668,1212.90684553366,1353.18572827086,1972.73386467207,1849.14594152436,1735.90519574009
AT3G20020,180.766915260044,145.998046221644,160.078992535872,124.284493192399,116.292903667639,168.2267675647
AT3G20030,0.821667796636562,8.73492584232057,6.90988456989376,6.77915417413084,3.55092835626378,1.62537939676039
AT3G20040,65.733423730925,49.9138619561176,50.6724868458875,84.7394271766355,53.2639253439567,65.0151758704154
AT3G20050,3362.26462383681,2302.27688272592,2282.56520292157,2388.5219873521,2170.50495776623,2523.4015134705
AT3G20060,939.987959352227,1033.21694249163,1011.14644206112,830.446386331027,958.75065619122,1024.80170965742
AT3G20070,100.243471189661,107.314803205653,80.6153199820938,49.7137972769595,70.1308350362096,86.1451080283004
AT3G20080,746.074359345998,672.589289858684,578.127009014444,1059.80776922245,782.979702556163,804.562801396391
AT3G20090,197.200271192775,219.620992606917,222.267953664916,331.048695503389,283.186536412036,285.254084131448
AT3G20100,466.707308489567,457.959683447378,389.256830770682,354.775735112847,390.602119189015,353.520018795384
AT3G20110,82.9884474602928,88.5971049721087,76.0087302688313,88.1290042637009,67.4676387690118,52.8248303947125
AT3G20120,497.10901696512,596.470650375605,617.283021577176,485.839382479377,512.22141539105,551.003615501771
AT3G20130,452.738955946746,390.57596980662,343.190933638056,360.425030257956,417.234081860994,353.520018795384
AT3G20140,7.39501016972906,3.74353964670882,5.75823714157813,19.2076034933707,11.5405171578573,6.50151758704154
AT3G20150,290.870400009343,240.834383938267,242.997607374597,258.737717645994,347.103246824784,282.816015036307
AT3G20155,0,0,0,1.12985902902181,0.887732089065944,1.62537939676039
AT3G20160,1.64333559327312,4.99138619561175,12.6681217114719,16.9478854353271,4.43866044532972,13.0030351740831
AT3G20170,173.371905090315,157.22866516177,188.870178243763,249.698845413819,152.689919319342,207.235873086949
AT3G20180,16.4333559327312,21.21339133135,9.21317942652501,9.03887223217445,8.87732089065944,8.93958668218212
AT3G20190,3.28667118654625,13.7263120379323,19.5780062813656,25.9867576675015,17.7546417813189,13.0030351740831
AT3G20200,44.3700610183744,21.21339133135,38.0043651344157,30.5061937835888,32.8460872954399,30.0695188400671
AT3G20210,71.4850983073809,157.22866516177,125.529569686403,72.3109778573956,71.9062992143415,93.4593153137222
AT3G20220,4.10833898318281,4.99138619561175,8.06153199820938,11.2985902902181,8.87732089065944,6.50151758704154
AT3G20230,1030.37141698225,1131.79681985497,1105.581531183,396.580519186654,693.318761560502,616.831481070566
AT3G20240,96.1351322064778,96.0841842655263,81.7669674104094,70.051259799352,79.895888015935,61.7644170768946
AT3G20250,1704.13901022423,1446.25415017851,1505.20318880852,3421.21313987803,2574.42305829124,3199.55934252282
AT3G20260,585.027471205232,363.123345730755,331.6744593549,414.658263651003,240.575396136871,265.749531370323
AT3G20270,118.320162715665,123.536808341391,120.922979973141,77.9602730025046,87.8854768175285,105.649660789425
AT3G20280,263.755362720336,218.373146058014,204.993242240181,215.803074543165,238.799931958739,238.930771323777
AT3G20290,981.071349184055,917.16721344366,788.878488396204,788.641602257221,925.016836806714,945.158119216164
AT3G20300,115.855159325755,98.5798773633322,101.344973691775,117.505339018268,131.38434918176,83.7070389331599
AT3G20310,1263.72507122703,1588.50865675344,1577.75697679241,1512.8812398602,1500.26723052145,1393.76283272203
AT3G20320,425.623918657739,504.130005756787,498.663336460666,255.348140558928,349.766443091982,291.755601718489
AT3G20330,836.45781697602,848.535653253998,844.157564955354,624.812043049059,577.025857892864,610.329963483525
AT3G20340,151.186874581127,157.22866516177,126.681217114719,203.374625223925,216.60662973209,300.695188400671
AT3G20350,630.219200020243,408.045821491261,384.650241057419,317.490387155128,291.17612521363,297.444429607151
AT3G20360,0,4.99138619561175,5.75823714157813,9.03887223217445,13.3159813359892,7.31420728542173
AT3G20362,0,0,0,0,0,0
AT3G20370,2964.57741026472,2767.72364546672,2791.59336623708,737.797945951239,1624.54972299068,1330.37303624838
AT3G20380,148.721871191218,88.5971049721087,84.0702622670407,298.282783661757,180.209614080387,383.589537635451
AT3G20390,3898.81369504049,3060.96758445891,3042.65250560988,2408.85944987449,2364.03055318261,2983.38388275369
AT3G20395,1100.21317969636,1890.48752158795,1821.90623159532,2238.2507364922,855.77373385957,1991.90245072985
AT3G20400,0,0,1.15164742831563,0,4.43866044532972,2.43806909514058
AT3G20410,975.319674607599,1065.66095276311,1075.63869804679,1481.24518704759,1682.25230877996,1580.68146334947
AT3G20420,13.146684746185,14.9741585868353,14.9714165681031,10.1687312611963,15.979177603187,14.6284145708435
AT3G20430,129.00184407194,88.5971049721087,118.619685116509,149.141391830878,77.2326917487371,112.151178376467
AT3G20440,219.385301701962,197.159754726664,199.235005098603,83.6095681476136,120.731564112968,111.338488678086
AT3G20450,4.10833898318281,2.49569309780588,11.5164742831563,4.51943611608722,12.4282492469232,8.12689698380193
AT3G20460,85.4534508502025,82.357872227594,145.107575967769,222.582228717296,196.188791683574,180.417113040403
AT3G20470,605.569166121146,778.656246515434,720.931290125582,1051.8987560193,761.67413241858,766.366385572522
