"genes","go"
"AT1G51690","GO:0019888"
"AT3G12530","GO:0005634"
"AT3G12530","GO:0006260"
"AT3G12530","GO:0005634"
"AT3G12530","GO:0006260"
"AT4G25450","GO:0005524"
"AT4G25450","GO:0016021"
"AT4G25450","GO:0055085"
"AT4G25450","GO:0140359"
"AT4G13020","GO:0004672"
"AT4G13020","GO:0005524"
"AT4G13020","GO:0006468"
"AT3G06770","GO:0004650"
"AT3G06770","GO:0005975"
"AT5G50950","GO:0004333"
"AT5G50950","GO:0006106"
"AT5G50950","GO:0045239"
"AT1G29720","GO:0004672"
"AT1G29720","GO:0006468"
"AT4G16420","GO:0008270"
"AT1G11720","GO:2001070"
"AT4G31040","GO:0016021"
"AT5G24660","GO:0098869"
"AT5G49800","GO:0008289"
"AT4G13190","GO:0004672"
"AT4G13190","GO:0006468"
"AT2G20340","GO:0016830"
"AT2G20340","GO:0019752"
"AT2G20340","GO:0030170"
"AT1G14700","GO:0003993"
"AT1G14700","GO:0016787"
"AT4G23630","GO:0009617"
"AT4G23630","GO:0009617"
"AT5G13750","GO:0022857"
"AT5G13750","GO:0055085"
"AT3G25010","GO:0005515"
"AT5G58700","GO:0035556"
"AT5G58700","GO:0004435"
"AT5G58700","GO:0006629"
"AT5G58700","GO:0007165"
"AT2G21280","GO:0003824"
"AT2G37260","GO:0003700"
"AT2G37260","GO:0006355"
"AT2G37260","GO:0043565"
"AT1G73170","GO:0005524"
"AT1G73170","GO:0016887"
"AT1G74890","GO:0000160"
"AT3G24560","GO:0000166"
"AT3G24560","GO:0005524"
"AT3G24560","GO:0008033"
"AT3G24560","GO:0016879"
"AT5G24210","GO:0006629"
"AT5G24210","GO:0006629"
"AT5G24210","GO:0006629"
"AT4G25390","GO:0004672"
"AT4G25390","GO:0005524"
"AT4G25390","GO:0006468"
"AT3G10060","GO:0003755"
"AT1G53520","GO:0016872"
"AT1G26390","GO:0016491"
"AT1G26390","GO:0050660"
"AT4G27370","GO:0005515"
"AT4G27370","GO:0003774"
"AT4G27370","GO:0005524"
"AT4G27370","GO:0016459"
"AT4G33810","GO:0004553"
"AT4G33810","GO:0005975"
"AT4G33810","GO:0004553"
"AT4G33810","GO:0005975"
"AT4G33810","GO:0004553"
"AT4G33810","GO:0005975"
"AT5G27360","GO:0008643"
"AT5G27360","GO:0051119"
"AT5G27360","GO:0016021"
"AT5G27360","GO:0022857"
"AT5G27360","GO:0055085"
"AT3G45130","GO:0000250"
"AT3G45130","GO:0005811"
"AT3G45130","GO:0016104"
"AT3G45130","GO:0016866"
"AT3G45130","GO:0042300"
"AT3G45130","GO:0000250"
"AT3G45130","GO:0005811"
"AT3G45130","GO:0016104"
"AT3G45130","GO:0016866"
"AT3G45130","GO:0042300"
"AT3G45130","GO:0000250"
"AT3G45130","GO:0005811"
"AT3G45130","GO:0016104"
"AT3G45130","GO:0016866"
"AT3G45130","GO:0042300"
"AT2G14750","GO:0000103"
"AT2G14750","GO:0004020"
"AT2G14750","GO:0005524"
"AT5G51120","GO:0003676"
"AT5G13750","GO:0022857"
"AT5G13750","GO:0055085"
"AT1G22170","GO:0004619"
"AT1G22170","GO:0006096"
"AT1G22170","GO:0016868"
"AT1G22170","GO:0004619"
"AT1G22170","GO:0006096"
"AT1G22170","GO:0016868"
"AT4G24740","GO:0004672"
"AT4G24740","GO:0005524"
"AT4G24740","GO:0006468"
"AT4G24740","GO:0004672"
"AT4G24740","GO:0005524"
"AT4G24740","GO:0006468"
"AT1G02940","GO:0005515"
"AT1G02940","GO:0006749"
"AT1G17650","GO:0051287"
"AT1G17650","GO:0050661"
"AT1G28210","GO:0031072"
"AT1G28210","GO:0051082"
"AT2G37710","GO:0030246"
"AT2G37710","GO:0004672"
"AT2G37710","GO:0005524"
"AT2G37710","GO:0006468"
"AT3G27690","GO:0009765"
"AT3G27690","GO:0016020"
"AT1G58602","GO:0043531"
"AT1G58602","GO:0006952"
"AT1G58602","GO:0043531"
"AT1G58602","GO:0006952"
"AT1G78370","GO:0004364"
"AT1G78370","GO:0006749"
"AT1G78370","GO:0005515"
"AT3G23000","GO:0004672"
"AT3G23000","GO:0005524"
"AT3G23000","GO:0006468"
"AT3G23000","GO:0007165"
"AT1G76470","GO:0003824"
"AT1G28370","GO:0003700"
"AT1G28370","GO:0006355"
"AT1G53580","GO:0006749"
"AT1G53580","GO:0016788"
"AT1G53580","GO:0050313"
"AT1G01920","GO:0005515"
"AT3G63520","GO:0016702"
"AT4G31210","GO:0003677"
"AT4G31210","GO:0003916"
"AT4G31210","GO:0005694"
"AT4G31210","GO:0006265"
"AT4G31210","GO:0003917"
"AT1G53320","GO:0005515"
"AT4G19230","GO:0004497"
"AT4G19230","GO:0005506"
"AT4G19230","GO:0016705"
"AT4G19230","GO:0020037"
"AT5G04150","GO:0046983"
"AT5G04150","GO:0003700"
"AT5G04150","GO:0006357"
"AT5G28646","GO:0000226"
"AT5G28646","GO:0008017"
"AT5G28646","GO:0000226"
"AT5G28646","GO:0008017"
"AT5G09300","GO:0016624"
"AT1G55540","GO:0006405"
"AT1G55540","GO:0017056"
"AT4G36060","GO:0003700"
"AT4G36060","GO:0055072"
"AT4G36060","GO:0046983"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT1G71260","GO:0003697"
"AT1G71260","GO:0006355"
"AT1G71260","GO:0006952"
"AT2G40950","GO:0003700"
"AT2G40950","GO:0006355"
"AT5G02070","GO:0004672"
"AT5G02070","GO:0005524"
"AT5G02070","GO:0006468"
"AT5G10410","GO:0005543"
"AT1G63010","GO:0022857"
"AT1G63010","GO:0055085"
"AT1G63010","GO:0022857"
"AT1G63010","GO:0055085"
"AT1G63010","GO:0022857"
"AT1G63010","GO:0055085"
"AT1G63010","GO:0022857"
"AT1G63010","GO:0055085"
"AT1G63010","GO:0022857"
"AT1G63010","GO:0055085"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT4G12800","GO:0009522"
"AT4G12800","GO:0009538"
"AT4G12800","GO:0015979"
"AT2G44450","GO:0004553"
"AT2G44450","GO:0005975"
"AT2G34060","GO:0004601"
"AT2G34060","GO:0042744"
"AT2G34060","GO:0006979"
"AT2G34060","GO:0020037"
"AT1G54020","GO:0016788"
"AT1G54020","GO:0016788"
"AT1G54020","GO:0016788"
"AT4G13850","GO:0003676"
"AT2G21170","GO:0004807"
"AT2G21170","GO:0004807"
"AT5G23580","GO:0005509"
"AT5G23580","GO:0004672"
"AT5G23580","GO:0005524"
"AT5G23580","GO:0006468"
"AT4G33940","GO:0046872"
"AT4G33940","GO:0061630"
"AT1G50640","GO:0003700"
"AT1G50640","GO:0006355"
"AT3G54440","GO:0004565"
"AT3G54440","GO:0005975"
"AT3G54440","GO:0009341"
"AT3G54440","GO:0016798"
"AT3G54440","GO:0004553"
"AT1G01920","GO:0005515"
"AT5G28237","GO:0004834"
"AT5G28237","GO:0006568"
"AT2G41640","GO:0016757"
"AT4G28080","GO:0006996"
"AT3G52800","GO:0003677"
"AT3G52800","GO:0008270"
"AT3G52800","GO:0003677"
"AT3G52800","GO:0008270"
"AT1G47290","GO:0003854"
"AT1G47290","GO:0006694"
"AT1G47290","GO:0016616"
"AT3G54510","GO:0016020"
"AT3G54510","GO:0005227"
"AT3G54510","GO:0016020"
"AT3G54510","GO:0005227"
"AT3G05690","GO:0003700"
"AT3G05690","GO:0006355"
"AT1G73600","GO:0000234"
"AT1G73600","GO:0006656"
"AT1G73600","GO:0008168"
"AT1G69270","GO:0004672"
"AT1G69270","GO:0005524"
"AT1G69270","GO:0006468"
"AT2G16440","GO:0003677"
"AT2G16440","GO:0005524"
"AT2G16440","GO:0032508"
"AT2G16440","GO:0003678"
"AT2G16440","GO:0006270"
"AT2G16440","GO:0042555"
"AT3G23120","GO:0005515"
"AT2G25000","GO:0003700"
"AT2G25000","GO:0006355"
"AT2G25000","GO:0043565"
"AT2G25000","GO:0003700"
"AT2G25000","GO:0006355"
"AT2G25000","GO:0043565"
"AT4G35300","GO:0016021"
"AT4G35300","GO:0022857"
"AT4G35300","GO:0055085"
"AT4G35300","GO:0016021"
"AT4G35300","GO:0022857"
"AT4G35300","GO:0055085"
"AT4G35300","GO:0016021"
"AT4G35300","GO:0022857"
"AT4G35300","GO:0055085"
"AT1G74420","GO:0008107"
"AT1G74420","GO:0016020"
"AT1G74420","GO:0042546"
"AT1G51940","GO:0004672"
"AT1G51940","GO:0006468"
"AT1G51940","GO:0019199"
"AT1G51940","GO:0045087"
"AT5G60900","GO:0004672"
"AT5G60900","GO:0005524"
"AT5G60900","GO:0006468"
"AT1G52600","GO:0006465"
"AT1G52600","GO:0008233"
"AT1G52600","GO:0016020"
"AT1G52600","GO:0004252"
"AT5G59730","GO:0000145"
"AT5G59730","GO:0006887"
"AT1G26930","GO:0005515"
"AT4G15765","GO:0016491"
"AT4G03110","GO:0003676"
"AT3G28340","GO:0016757"
"AT1G77260","GO:0008168"
"AT4G19350","GO:0000818"
"AT5G54600","GO:0003723"
"AT5G54600","GO:0003735"
"AT5G54600","GO:0005840"
"AT5G54600","GO:0006412"
"AT2G04160","GO:0006508"
"AT2G04160","GO:0008236"
"AT5G17220","GO:0005515"
"AT5G17220","GO:0006749"
"AT1G09500","GO:0003824"
"AT5G15840","GO:0005515"
"AT5G15840","GO:0008270"
"AT1G26730","GO:0016021"
"AT4G08390","GO:0004601"
"AT4G08390","GO:0034599"
"AT4G08390","GO:0006979"
"AT4G08390","GO:0020037"
"AT4G08390","GO:0004601"
"AT4G08390","GO:0034599"
"AT4G08390","GO:0006979"
"AT4G08390","GO:0020037"
"AT4G08390","GO:0004601"
"AT4G08390","GO:0034599"
"AT4G08390","GO:0006979"
"AT4G08390","GO:0020037"
"AT1G13190","GO:0003676"
"AT1G12900","GO:0016620"
"AT3G49650","GO:0007018"
"AT3G49650","GO:1990939"
"AT3G49650","GO:0005524"
"AT3G49650","GO:0008017"
"AT4G34720","GO:0015078"
"AT4G34720","GO:0033177"
"AT4G34720","GO:1902600"
"AT3G57710","GO:0004672"
"AT3G57710","GO:0005524"
"AT3G57710","GO:0006468"
"AT4G36140","GO:0003953"
"AT4G36140","GO:0007165"
"AT4G36140","GO:0043531"
"AT4G36140","GO:0006952"
"AT5G02610","GO:0003735"
"AT5G02610","GO:0005840"
"AT5G02610","GO:0006412"
"AT5G02610","GO:0000463"
"AT5G02610","GO:0022625"
"AT3G27280","GO:0016020"
"AT3G27280","GO:0016020"
"AT5G27060","GO:0005515"
"AT5G43380","GO:0016787"
"AT1G64200","GO:0033178"
"AT1G64200","GO:0046961"
"AT1G64200","GO:1902600"
"AT3G09940","GO:0016491"
"AT5G05410","GO:0003700"
"AT5G05410","GO:0006355"
"AT4G21400","GO:0004672"
"AT4G21400","GO:0005524"
"AT4G21400","GO:0006468"
"AT2G28390","GO:0006623"
"AT2G28390","GO:0016192"
"AT1G75450","GO:0016491"
"AT1G75450","GO:0050660"
"AT1G75450","GO:0009690"
"AT1G75450","GO:0019139"
"AT4G27560","GO:0008194"
"AT1G76650","GO:0005509"
"AT1G76650","GO:0005509"
"AT4G12290","GO:0005507"
"AT4G12290","GO:0008131"
"AT4G12290","GO:0009308"
"AT4G12290","GO:0048038"
"AT5G60660","GO:0015267"
"AT5G60660","GO:0016020"
"AT5G60660","GO:0055085"
"AT5G16820","GO:0003700"
"AT5G16820","GO:0006355"
"AT5G16820","GO:0043565"
"AT5G16820","GO:0003700"
"AT5G16820","GO:0006355"
"AT5G16820","GO:0043565"
"AT2G37900","GO:0016020"
"AT2G37900","GO:0022857"
"AT2G37900","GO:0055085"
"AT2G37900","GO:0042937"
"AT2G37900","GO:0042938"
"AT2G37900","GO:0071916"
"AT4G27730","GO:0035673"
"AT1G02205","GO:0005506"
"AT1G02205","GO:0008610"
"AT1G02205","GO:0016491"
"AT1G14250","GO:0016787"
"AT1G54080","GO:0003676"
"AT3G55120","GO:0016872"
"AT3G55120","GO:0009813"
"AT3G55120","GO:0045430"
"AT1G65790","GO:0004674"
"AT1G65790","GO:0048544"
"AT1G65790","GO:0004672"
"AT1G65790","GO:0006468"
"AT3G02540","GO:0005515"
"AT5G18820","GO:0005524"
"AT5G18820","GO:0016887"
"AT5G18820","GO:0042026"
"AT3G09830","GO:0004672"
"AT3G09830","GO:0006468"
"AT3G09830","GO:0004672"
"AT3G09830","GO:0006468"
"AT3G09830","GO:0004672"
"AT3G09830","GO:0006468"
"AT1G52100","GO:0030246"
"AT1G52100","GO:0030246"
"AT4G27050","GO:0005515"
"AT4G27050","GO:0005515"
"AT4G27050","GO:0005515"
"AT4G27050","GO:0005515"
"AT4G27050","GO:0005515"
"AT1G72970","GO:0016614"
"AT1G72970","GO:0050660"
"AT2G40020","GO:0018024"
"AT5G04060","GO:0008168"
"AT4G20940","GO:0005515"
"AT4G20940","GO:0004672"
"AT4G20940","GO:0006468"
"AT1G69720","GO:0004392"
"AT1G69720","GO:0006788"
"AT1G69720","GO:0004392"
"AT1G69720","GO:0006788"
"AT1G02340","GO:0046983"
"AT1G45249","GO:0003700"
"AT1G45249","GO:0045893"
"AT1G45249","GO:0006355"
"AT1G45249","GO:0003700"
"AT1G45249","GO:0045893"
"AT1G45249","GO:0006355"
"AT2G25850","GO:0004652"
"AT2G25850","GO:0043631"
"AT2G25850","GO:0016779"
"AT2G25850","GO:0003723"
"AT5G22860","GO:0006508"
"AT5G22860","GO:0008236"
"AT3G63140","GO:0003824"
"AT1G19840","GO:0009733"
"AT2G28470","GO:0004553"
"AT2G28470","GO:0005975"
"AT2G23380","GO:0005515"
"AT2G23380","GO:0031519"
"AT1G28230","GO:0015211"
"AT1G28230","GO:0016021"
"AT3G06590","GO:0006355"
"AT3G06590","GO:0006355"
"AT3G06590","GO:0006355"
"AT3G06590","GO:0006355"
"AT1G07110","GO:0003873"
"AT1G07110","GO:0005524"
"AT1G07110","GO:0006000"
"AT1G07110","GO:0003824"
"AT1G07110","GO:0006003"
"AT2G01190","GO:0005515"
"AT1G20850","GO:0006508"
"AT1G20850","GO:0008234"
"AT3G21270","GO:0003677"
"AT3G21270","GO:0006355"
"AT3G22425","GO:0000105"
"AT3G22425","GO:0004424"
"AT3G04240","GO:0005515"
"AT3G04240","GO:0006493"
"AT3G04240","GO:0016757"
"AT1G07320","GO:0003735"
"AT1G07320","GO:0005840"
"AT1G07320","GO:0006412"
"AT2G25850","GO:0004652"
"AT2G25850","GO:0043631"
"AT2G25850","GO:0016779"
"AT2G25850","GO:0003723"
"AT1G51950","GO:0005634"
"AT1G51950","GO:0006355"
"AT3G19170","GO:0006508"
"AT4G37550","GO:0016811"
"AT1G20450","GO:0009415"
"AT1G21150","GO:0003690"
"AT1G21150","GO:0006355"
"AT2G05160","GO:0003676"
"AT1G20450","GO:0009415"
"AT1G54030","GO:0016788"
"AT5G04560","GO:0006284"
"AT5G04560","GO:0019104"
"AT5G04560","GO:0035514"
"AT5G04560","GO:0080111"
"AT5G04560","GO:0006284"
"AT5G04560","GO:0019104"
"AT5G04560","GO:0035514"
"AT5G04560","GO:0080111"
"AT1G70290","GO:0003824"
"AT1G70290","GO:0005992"
"AT5G42460","GO:0005515"
"AT1G25440","GO:0008270"
"AT1G25440","GO:0005515"
"AT5G41315","GO:0046983"
"AT1G78680","GO:0016787"
"AT1G78680","GO:0008242"
"AT3G52050","GO:0003677"
"AT3G52050","GO:0003824"
"AT3G52050","GO:0003887"
"AT3G52050","GO:0006261"
"AT3G11010","GO:0005515"
"AT2G05160","GO:0003676"
"AT2G05160","GO:0003676"
"AT5G66080","GO:0016791"
"AT5G42100","GO:0004553"
"AT5G42100","GO:0005975"
"AT5G62700","GO:0003924"
"AT5G62700","GO:0005525"
"AT5G62700","GO:0005874"
"AT5G62700","GO:0007017"
"AT5G62690","GO:0003924"
"AT5G62690","GO:0005525"
"AT5G62690","GO:0005874"
"AT5G62690","GO:0007017"
"AT2G45460","GO:0005515"
"AT1G27330","GO:0005783"
"AT1G27350","GO:0005783"
"AT3G18610","GO:0003676"
"AT2G47180","GO:0016757"
"AT2G47180","GO:0006012"
"AT2G47180","GO:0047216"
"AT2G30820","GO:0007142"
"AT2G30820","GO:0007142"
"AT4G30200","GO:0005515"
"AT4G30200","GO:0010048"
"AT4G30200","GO:0040029"
"AT1G70410","GO:0004089"
"AT1G70410","GO:0008270"
"AT1G70410","GO:0004089"
"AT1G70410","GO:0008270"
"AT1G22880","GO:0004553"
"AT1G22880","GO:0005975"
"AT3G52890","GO:0004672"
"AT3G52890","GO:0005524"
"AT3G52890","GO:0006468"
"AT3G52890","GO:0004672"
"AT3G52890","GO:0005524"
"AT3G52890","GO:0006468"
"AT3G52890","GO:0004672"
"AT3G52890","GO:0005524"
"AT3G52890","GO:0006468"
"AT3G52890","GO:0004672"
"AT3G52890","GO:0005524"
"AT3G52890","GO:0006468"
"AT5G22860","GO:0006508"
"AT5G22860","GO:0008236"
"AT5G22860","GO:0006508"
"AT5G22860","GO:0008236"
"AT5G22860","GO:0006508"
"AT5G22860","GO:0008236"
"AT4G25080","GO:0015995"
"AT4G25080","GO:0046406"
"AT3G28040","GO:0005515"
"AT3G28040","GO:0004672"
"AT3G28040","GO:0005524"
"AT3G28040","GO:0006468"
"AT3G21070","GO:0003951"
"AT3G21070","GO:0006741"
"AT3G63450","GO:0003676"
"AT3G63450","GO:0003676"
"AT3G63450","GO:0003676"
"AT4G24510","GO:0016747"
"AT3G58520","GO:0003723"
"AT4G25230","GO:0043130"
"AT4G25230","GO:0043130"
"AT4G25230","GO:0043130"
"AT4G12650","GO:0016021"
"AT1G64625","GO:0003700"
"AT1G64625","GO:0006355"
"AT2G23380","GO:0031519"
"AT2G23380","GO:0005515"
"AT3G55800","GO:0005975"
"AT3G55800","GO:0016791"
"AT3G58140","GO:0000049"
"AT3G58140","GO:0004812"
"AT3G58140","GO:0005524"
"AT3G58140","GO:0043039"
"AT3G58140","GO:0000166"
"AT3G58140","GO:0004826"
"AT3G58140","GO:0005737"
"AT3G58140","GO:0006432"
"AT3G05380","GO:0006351"
"AT3G05380","GO:0017053"
"AT3G05380","GO:0006351"
"AT3G05380","GO:0017053"
"AT3G05380","GO:0006351"
"AT3G05380","GO:0017053"
"AT2G11810","GO:0016758"
"AT2G11810","GO:0009247"
"AT5G54600","GO:0003723"
"AT5G54600","GO:0003735"
"AT5G54600","GO:0005840"
"AT5G54600","GO:0006412"
"AT2G21880","GO:0003924"
"AT2G21880","GO:0005525"
"AT2G21880","GO:0003924"
"AT2G21880","GO:0005525"
"AT1G48210","GO:0004672"
"AT1G48210","GO:0006468"
"AT1G48210","GO:0004672"
"AT1G48210","GO:0006468"
"AT1G48210","GO:0004672"
"AT1G48210","GO:0006468"
"AT3G16560","GO:0016791"
"AT3G16560","GO:0004722"
"AT3G16560","GO:0006470"
"AT3G16560","GO:0016791"
"AT3G16560","GO:0004722"
"AT3G16560","GO:0006470"
"AT3G16560","GO:0016791"
"AT3G16560","GO:0004722"
"AT3G16560","GO:0006470"
"AT1G80380","GO:0005524"
"AT1G80380","GO:0016301"
"AT4G15690","GO:0097573"
"AT2G35240","GO:0016554"
"AT1G76490","GO:0004420"
"AT1G76490","GO:0005515"
"AT1G76490","GO:0008299"
"AT1G76490","GO:0015936"
"AT3G16920","GO:0004568"
"AT3G16920","GO:0006032"
"AT3G16920","GO:0016998"
"AT1G53670","GO:0006979"
"AT1G53670","GO:0016671"
"AT1G53670","GO:0030091"
"AT1G53670","GO:0033743"
"AT4G19530","GO:0006952"
"AT4G19530","GO:0043531"
"AT4G19530","GO:0003953"
"AT4G19530","GO:0007165"
"AT3G25920","GO:0003735"
"AT3G25920","GO:0006412"
"AT3G25920","GO:0015934"
"AT5G17330","GO:0004351"
"AT5G17330","GO:0006536"
"AT5G17330","GO:0030170"
"AT5G17330","GO:0016830"
"AT5G17330","GO:0019752"
"AT5G39250","GO:0005515"
"AT5G39250","GO:0005515"
"AT4G21850","GO:0033743"
"AT4G21850","GO:0006979"
"AT4G21850","GO:0016671"
"AT4G21850","GO:0030091"
"AT1G22280","GO:0016791"
"AT1G22280","GO:0004722"
"AT1G22280","GO:0006470"
"AT5G39660","GO:0003677"
"AT5G39660","GO:0006355"
"AT5G39660","GO:0003677"
"AT5G39660","GO:0006355"
"AT5G39660","GO:0003677"
"AT5G39660","GO:0006355"
"AT4G38240","GO:0006486"
"AT4G38240","GO:0008375"
"AT4G38240","GO:0006486"
"AT4G38240","GO:0008375"
"AT5G26260","GO:0005515"
"AT2G17470","GO:0015743"
"AT3G51150","GO:0005524"
"AT3G51150","GO:0007018"
"AT3G51150","GO:0008017"
"AT3G51150","GO:1990939"
"AT3G61150","GO:0008289"
"AT3G61150","GO:0003677"
"AT1G66960","GO:0000250"
"AT1G66960","GO:0005811"
"AT1G66960","GO:0016104"
"AT1G66960","GO:0016866"
"AT1G66960","GO:0042300"
"AT1G66960","GO:0000250"
"AT1G66960","GO:0005811"
"AT1G66960","GO:0016104"
"AT1G66960","GO:0016866"
"AT1G66960","GO:0042300"
"AT1G66960","GO:0000250"
"AT1G66960","GO:0005811"
"AT1G66960","GO:0016104"
"AT1G66960","GO:0016866"
"AT1G66960","GO:0042300"
"AT2G26600","GO:0004553"
"AT2G26600","GO:0005975"
"AT3G16420","GO:0030246"
"AT3G16420","GO:0030246"
"AT3G16420","GO:0030246"
"AT3G04110","GO:0015276"
"AT3G04110","GO:0016020"
"AT3G43960","GO:0006508"
"AT3G43960","GO:0008234"
"AT1G45249","GO:0003700"
"AT1G45249","GO:0045893"
"AT1G45249","GO:0006355"
"AT3G16140","GO:0009522"
"AT3G16140","GO:0009538"
"AT3G16140","GO:0015979"
"AT3G16920","GO:0004568"
"AT3G16920","GO:0006032"
"AT3G16920","GO:0016998"
"AT4G08500","GO:0004672"
"AT4G08500","GO:0005524"
"AT4G08500","GO:0006468"
"AT4G15233","GO:0016020"
"AT4G15233","GO:0005524"
"AT4G15233","GO:0140359"
"AT1G70410","GO:0004089"
"AT1G70410","GO:0008270"
"AT5G47250","GO:0006952"
"AT5G47250","GO:0005515"
"AT5G47250","GO:0043531"
"AT3G56850","GO:0003700"
"AT3G56850","GO:0006355"
"AT3G56850","GO:0045893"
"AT1G33790","GO:0030246"
"AT3G21070","GO:0003951"
"AT3G21070","GO:0006741"
"AT4G30200","GO:0010048"
"AT4G30200","GO:0040029"
"AT4G30200","GO:0005515"
"AT3G09730","GO:0008356"
"AT3G50280","GO:0016747"
"AT5G20270","GO:0016021"
"AT4G31500","GO:0004497"
"AT4G31500","GO:0005506"
"AT4G31500","GO:0016705"
"AT4G31500","GO:0020037"
"AT3G05230","GO:0005787"
"AT3G05230","GO:0006465"
"AT3G05230","GO:0016021"
"AT2G04080","GO:0042910"
"AT2G04080","GO:1990961"
"AT2G04080","GO:0015297"
"AT2G04080","GO:0016020"
"AT2G04080","GO:0055085"
"AT1G63640","GO:0005515"
"AT1G63640","GO:0005524"
"AT1G63640","GO:0007018"
"AT1G63640","GO:0008017"
"AT1G63640","GO:1990939"
"AT4G16830","GO:0003723"
"AT2G01420","GO:0016021"
"AT2G01420","GO:0055085"
"AT1G62540","GO:0004499"
"AT1G62540","GO:0050660"
"AT1G62540","GO:0050661"
"AT1G20160","GO:0006508"
"AT1G20160","GO:0008236"
"AT1G78340","GO:0004364"
"AT1G78340","GO:0006749"
"AT1G78340","GO:0005515"
"AT5G56080","GO:0030410"
"AT5G56080","GO:0030418"
"AT5G16860","GO:0008270"
"AT3G26445","GO:0003830"
"AT3G26445","GO:0006487"
"AT3G26445","GO:0016020"
"AT1G16110","GO:0004674"
"AT1G16110","GO:0016021"
"AT1G16110","GO:0030247"
"AT1G16110","GO:0004672"
"AT1G16110","GO:0005524"
"AT1G16110","GO:0006468"
"AT5G53550","GO:0035673"
"AT2G41490","GO:0003975"
"AT2G41490","GO:0006487"
"AT2G41490","GO:0006488"
"AT2G41490","GO:0008963"
"AT2G41490","GO:0016021"
"AT5G16715","GO:0000166"
"AT5G16715","GO:0004832"
"AT5G16715","GO:0005524"
"AT5G16715","GO:0005737"
"AT5G16715","GO:0006438"
"AT5G16715","GO:0004812"
"AT5G16715","GO:0006418"
"AT1G70730","GO:0016868"
"AT1G70730","GO:0071704"
"AT1G70730","GO:0005975"
"AT3G51330","GO:0004190"
"AT3G51330","GO:0006508"
"AT2G46510","GO:0046983"
"AT2G46510","GO:0003700"
"AT2G46510","GO:0006355"
"AT5G62710","GO:0004672"
"AT5G62710","GO:0005524"
"AT5G62710","GO:0006468"
"AT1G30270","GO:0004672"
"AT1G30270","GO:0005524"
"AT1G30270","GO:0006468"
"AT1G30270","GO:0007165"
"AT5G17580","GO:0005515"
"AT1G23730","GO:0004089"
"AT1G23730","GO:0008270"
"AT1G23730","GO:0004089"
"AT1G23730","GO:0008270"
"AT1G21100","GO:0008168"
"AT1G21100","GO:0046983"
"AT1G21100","GO:0008171"
"AT3G25010","GO:0005515"
"AT5G35680","GO:0003743"
"AT5G35680","GO:0006413"
"AT5G35680","GO:0003723"
"AT1G76300","GO:0006396"
"AT1G76300","GO:0000387"
"AT1G76300","GO:0005681"
"AT5G50740","GO:0046872"
"AT5G50740","GO:0046872"
"AT1G15990","GO:0005216"
"AT1G15990","GO:0006811"
"AT1G15990","GO:0016020"
"AT1G15990","GO:0055085"
"AT2G22240","GO:0004512"
"AT2G22240","GO:0006021"
"AT2G22240","GO:0008654"
"AT5G41010","GO:0003677"
"AT5G41010","GO:0003899"
"AT5G41010","GO:0006351"
"AT5G41010","GO:0008270"
"AT1G54360","GO:0006367"
"AT1G54360","GO:0006352"
"AT1G54360","GO:0000124"
"AT1G54360","GO:0005669"
"AT1G54360","GO:0016251"
"AT1G54360","GO:0046695"
"AT1G02940","GO:0005515"
"AT1G02940","GO:0006749"
"AT1G53090","GO:0005515"
"AT1G53090","GO:0009640"
"AT5G23535","GO:0003723"
"AT5G23535","GO:0003735"
"AT5G23535","GO:0005840"
"AT5G23535","GO:0006412"
"AT5G23535","GO:0003723"
"AT5G23535","GO:0003735"
"AT5G23535","GO:0005840"
"AT5G23535","GO:0006412"
"AT1G67000","GO:0004672"
"AT1G67000","GO:0006468"
"AT1G67000","GO:0030247"
"AT2G06530","GO:0007034"
"AT3G60540","GO:0005784"
"AT3G60540","GO:0006886"
"AT3G60540","GO:0005784"
"AT3G60540","GO:0006886"
"AT3G60540","GO:0005784"
"AT3G60540","GO:0006886"
"AT1G22490","GO:0046983"
"AT3G14550","GO:0008299"
"AT3G14550","GO:0008299"
"AT3G14550","GO:0008299"
"AT1G79460","GO:0000287"
"AT1G79460","GO:0010333"
"AT1G79460","GO:0016829"
"AT1G79460","GO:0016102"
"AT5G29000","GO:0003700"
"AT4G20260","GO:0046658"
"AT1G63690","GO:0004190"
"AT1G63690","GO:0016021"
"AT5G59400","GO:0009535"
"AT5G59400","GO:0009773"
"AT5G59400","GO:0016730"
"AT3G17510","GO:0004672"
"AT3G17510","GO:0005524"
"AT3G17510","GO:0006468"
"AT3G17510","GO:0007165"
"AT3G07760","GO:0005515"
"AT3G07760","GO:0005515"
"AT4G13020","GO:0004672"
"AT4G13020","GO:0005524"
"AT4G13020","GO:0006468"
"AT4G33150","GO:0016491"
"AT4G33150","GO:0016491"
"AT4G33150","GO:0016491"
"AT1G14280","GO:0009638"
"AT4G23300","GO:0004672"
"AT4G23300","GO:0006468"
"AT5G50950","GO:0004333"
"AT5G50950","GO:0006106"
"AT5G50950","GO:0045239"
"AT5G50950","GO:0006099"
