gene,Atha_WT.Col.0_sl_FLT_Rep1_G1S1,Atha_WT.Col.0_sl_FLT_Rep2_G1S2,Atha_WT.Col.0_sl_FLT_Rep3_G1S3,Atha_WT.Col.0_sl_GC_Rep1_G2S1,Atha_WT.Col.0_sl_GC_Rep2_G2S2,Atha_WT.Col.0_sl_GC_Rep3_G2S3
AT4G35250,630.2192,950.8590703,936.2893592,436.1255852,503.3440945,507.9310615
AT4G35260,1839.714197,1266.564247,1166.618845,1040.600166,1281.885137,1278.360896
AT4G35270,250.608678,219.6209926,249.9074919,337.8278497,284.9620006,318.5743618
AT4G35280,0,1.247846549,5.758237142,2.259718058,9.76505298,3.250758794
AT4G35290,16.43335593,17.46985168,28.79118571,24.85689864,25.74423058,29.25682914
AT4G35295,0.821667797,0,0,0,0.887732089,0
AT4G35300,1046.804773,742.4686966,855.6740392,1421.362659,882.4056965,1089.816886
AT4G35310,2454.321709,2286.054878,1960.103923,2825.777432,2453.691494,2698.942488
AT4G35320,486.4273356,738.725157,676.0170404,228.2315239,630.2897832,494.9280263
AT4G35335,291.6920678,243.330077,211.9031268,151.4011099,172.2200253,159.2871809
AT4G35350,49.3000678,51.16170851,96.73838398,58.75266951,171.3322932,103.2115917
AT4G35360,355.7821559,282.0133201,292.5184468,210.1537794,255.6668417,271.4383593
AT4G35370,0,0,0,0,0,0
AT4G35375,0,0,0,0,0,0
AT4G35380,221.8503051,254.560696,324.7645748,523.1247304,473.1612035,556.6924434
AT4G35390,40.26172204,19.96554478,44.9142497,79.09013203,85.22228055,62.57710678
AT4G35410,151.1868746,116.049729,80.61531998,42.9346431,86.11001264,102.398902
AT4G35420,44.37006102,46.17032231,41.45930742,25.98675767,39.94794401,26.00607035
AT4G35430,0,0,0,0,0,0
AT4G35440,237.4619932,258.3042356,246.4525497,320.8799642,248.5649849,237.3053919
AT4G35450,3172.459363,2883.773375,2729.404405,2499.248172,2072.854428,2424.25337
AT4G35460,520.1157153,537.8218626,403.0765999,379.6326338,359.5314961,345.3931218
AT4G35470,1193.883309,1249.094395,1112.491416,1164.884659,1258.804102,1171.085855
AT4G35480,206.238617,185.9291358,261.4239662,350.256299,350.6541752,325.8885691
AT4G35485,0,0,0,0,0,0
AT4G35490,921.9112678,764.9299345,688.6851621,840.6151176,585.9031788,833.8196305
AT4G35500,240.7486644,192.1683685,201.5383,277.9453211,240.5753961,229.1784949
AT4G35510,363.1771661,410.5415146,355.8590553,384.1520699,390.6021192,412.0336771
AT4G35519,0,0,0,0,0,0
AT4G35520,25.4717017,19.96554478,17.27471142,41.80478407,23.9687664,14.62841457
AT4G35530,131.4668475,117.2975756,110.5581531,137.8428015,115.4051716,121.0907651
AT4G35540,106.8168136,116.049729,111.7098005,149.1413918,107.4155828,114.5892475
AT4G35550,128.1801763,109.8104963,107.1032108,106.2067487,114.5174395,102.398902
AT4G35560,488.0706712,527.8390902,430.7161382,389.801365,490.0281132,472.9854045
AT4G35570,640.0792136,608.9491159,491.7534519,367.2041844,515.7723437,542.8767185
AT4G35580,559.5557695,464.1989162,452.5974393,555.8906423,493.5790415,605.4538253
AT4G35590,11.50334915,13.72631204,12.66812171,14.68816738,9.76505298,12.19034548
AT4G35600,414.9422373,569.0180263,511.3314582,646.2793646,577.91359,617.6441708
AT4G35610,2.46500339,13.72631204,21.88130114,21.46732155,15.9791776,8.126896984
AT4G35620,120.7851661,83.60571878,90.98014684,122.0247751,136.7107417,116.2146269
AT4G35630,1448.600325,1191.693454,1149.344133,850.7838489,1067.941703,972.789569
AT4G35640,40.26172204,42.42678266,64.49225599,15.81802641,25.74423058,16.25379397
AT4G35650,2.46500339,3.743539647,8.061531998,19.20760349,15.9791776,3.250758794
AT4G35655,0,1.247846549,0,2.259718058,1.775464178,0.812689698
AT4G35660,0.821667797,4.991386196,1.151647428,4.519436116,4.438660445,1.625379397
AT4G35670,0,0,0,0,0,0
AT4G35680,11.50334915,21.21339133,10.36482685,7.909013203,15.9791776,11.37765578
AT4G35685,16.43335593,28.70047062,32.24612799,11.29859029,18.64237387,21.12993216
AT4G35690,1.643335593,7.487079293,8.061531998,4.519436116,6.214124623,1.625379397
AT4G35700,0.821667797,1.247846549,1.151647428,4.519436116,5.326392534,2.438069095
AT4G35710,1.643335593,2.495693098,4.606589713,9.038872232,10.65278507,3.250758794
AT4G35720,2288.344814,2303.524729,2123.637858,1614.568552,2120.791961,1508.35208
AT4G35725,0,0,0,2.259718058,0.887732089,1.625379397
AT4G35730,322.9154441,153.4851255,184.2635885,218.0627926,187.3114708,277.9398768
AT4G35733,0.821667797,6.239232745,4.606589713,12.42844932,4.438660445,4.063448492
AT4G35740,134.7535186,137.2631204,137.046044,159.3101231,124.2824925,144.6587663
AT4G35750,6581.559051,7121.460255,7269.198568,14472.3643,9326.513328,12062.75319
AT4G35760,496.2873492,472.933842,407.6831896,485.8393825,372.8474774,399.0306419
AT4G35770,4419.751078,3446.552168,3374.326965,4230.192205,4449.31323,5242.661244
AT4G35780,658.1559051,687.5634484,585.0368936,1056.418192,886.844357,1103.63261
AT4G35783,13.14668475,14.97415859,13.81976914,13.55830835,24.85649849,18.69186306
AT4G35785,637.6142102,598.9663435,591.9467782,646.2793646,538.8533781,669.6563115
AT4G35790,5779.611282,5363.244467,5113.314582,9543.919218,5353.912229,7858.709383
AT4G35800,5159.252095,4965.181418,5253.815568,4734.109332,5171.927151,4916.772675
AT4G35810,1.643335593,0,0,0,0.887732089,0
AT4G35820,2.46500339,1.247846549,3.454942285,1.129859029,7.101856713,4.063448492
AT4G35830,5844.523037,4892.806318,5002.756429,8553.03285,6004.61985,7224.811419
AT4G35840,281.0103864,242.0822305,255.6657291,462.1123429,220.1575581,311.2601545
AT4G35850,1049.269776,734.9816173,712.8697581,799.9401925,569.0362691,759.864868
AT4G35860,706.6343051,887.2188963,882.1619301,950.2114434,975.6175659,1054.871228
AT4G35870,433.8405966,542.8132488,570.065477,602.2148625,593.0050355,564.8193404
AT4G35880,437.9489356,305.7224045,304.0349211,203.3746252,263.6564305,208.0485628
AT4G35890,2097.717885,2052.707573,2060.297249,1962.565133,2206.901973,2247.899706
AT4G35900,70.66343051,112.3061894,115.1647428,137.8428015,175.7709536,126.7795929
AT4G35905,82.98844746,89.84495152,66.79555084,50.84365631,57.70258579,42.25986432
AT4G35910,216.0986305,167.2114376,148.5625183,225.9718058,168.6690969,186.1059409
AT4G35920,1043.518102,851.0313464,849.9158021,614.6433118,607.2087489,723.2938316
AT4G35930,144.6135322,163.4678979,184.2635885,155.920546,168.6690969,138.9699384
AT4G35940,466.7073085,334.4228751,370.8304719,409.0089685,434.1009916,412.8463668
AT4G35950,430.5539254,353.1405733,299.4283314,185.2968808,247.6772528,246.2449786
AT4G35970,11.50334915,18.71769823,27.63953828,25.98675767,44.38660445,39.82179522
AT4G35980,239.9269966,170.9549772,173.8987617,93.77829941,151.8021872,164.9760088
AT4G35985,116.6768271,133.5195807,161.23064,160.4399821,202.4029163,164.1633191
AT4G35987,133.9318509,101.0755705,135.8943965,66.66168271,95.87506562,98.3354535
AT4G36000,12.32501695,17.46985168,17.27471142,25.98675767,16.86690969,21.94262186
AT4G36010,1810.134156,2217.423317,1629.581111,1072.236219,832.6926995,948.408878
AT4G36020,313.0554305,198.4076013,224.5712485,312.970951,186.4237387,193.4201482
AT4G36030,357.4254915,364.3711923,362.7689399,557.0205013,498.017702,561.5685816
AT4G36032,350.0304814,401.8065887,380.0436513,545.721911,572.5871974,504.6803027
AT4G36040,1049.269776,1632.183286,2267.593786,3775.988875,4558.504277,3919.602415
AT4G36050,260.4686915,279.517627,271.7887931,387.541647,260.1055021,388.4656758
AT4G36052,46.83506441,64.88802054,89.82849941,81.34985009,55.03938952,73.95476255
AT4G36060,13.14668475,29.94831717,26.48789085,44.06450213,62.14124623,60.95172738
AT4G36070,1.643335593,4.991386196,8.061531998,1.129859029,5.326392534,0
AT4G36080,1775.624109,1511.142171,1497.141657,1507.231945,1705.333343,1611.563672
AT4G36090,248.9653424,225.8602254,240.6943125,290.3737705,255.6668417,212.924701
AT4G36100,0,3.743539647,1.151647428,3.389577087,2.663196267,1.625379397
AT4G36105,4.108338983,6.239232745,3.454942285,5.649295145,6.214124623,1.625379397
AT4G36110,327.8454509,539.0697091,386.9535359,114.1157619,202.4029163,171.4775264
AT4G36120,97.7784678,183.4334427,164.6855822,151.4011099,296.5025177,227.5531155
AT4G36130,2428.850007,2272.328566,2180.068582,1908.3319,1786.116963,1784.666578
AT4G36140,87.09678644,500.3864661,443.3842599,109.5963258,530.8637893,289.3175326
AT4G36150,125.7151729,82.35787223,88.67685198,122.0247751,134.0475454,127.5922826
AT4G36160,35.33171526,21.21339133,26.48789085,18.07774446,29.29515894,23.56800125
AT4G36170,3.286671187,2.495693098,0,0,0.887732089,0.812689698
AT4G36180,912.8729221,784.8954793,882.1619301,737.797946,962.3015845,817.5658366
AT4G36190,257.1820203,308.2180976,310.9448056,195.465612,219.269826,200.7343555
AT4G36195,926.8412746,658.8629778,708.2631684,641.7599285,719.9507242,872.0160464
AT4G36197,0,0,0,0,0,0
AT4G36210,1156.08659,1010.755705,1077.941993,1212.338738,1179.795946,1099.569162
AT4G36220,688.5576136,184.6812892,201.5383,536.6830388,159.791776,349.4565703
AT4G36230,8.216677966,16.22200514,26.48789085,16.94788544,20.41783805,10.56496608
AT4G36240,124.8935051,98.57987736,88.67685198,74.57069592,76.34495966,66.64055527
AT4G36245,0,0,0,0,0,0
AT4G36250,6519.933966,4379.941387,3876.445244,3659.613395,2911.761252,3466.934253
AT4G36260,49.3000678,42.42678266,55.27907656,89.25886329,67.46763877,66.64055527
AT4G36270,47.6567322,34.93970337,29.94283314,29.37633475,29.29515894,30.06951884
AT4G36280,42.72672543,28.70047062,33.39777542,7.909013203,10.65278507,10.56496608
AT4G36290,312.2337627,296.9874786,260.2723188,236.1405371,267.2073588,282.0033253
AT4G36350,11.50334915,1.247846549,4.606589713,3.389577087,2.663196267,2.438069095
AT4G36360,3867.590319,3273.101498,2800.806546,1716.255865,2158.964441,1943.953759
AT4G36370,0,0,0,0,0,0
AT4G36380,780.5844068,1225.385311,1000.781615,1381.817592,1442.564645,1428.70849
AT4G36390,1470.785356,1582.269424,1524.781195,1289.169152,1198.43832,1316.557311
AT4G36400,331.9537898,318.20087,291.3667994,351.386158,374.6229416,441.2905062
AT4G36410,71.48509831,106.0669567,125.5295697,123.1546342,330.2363371,243.8069095
AT4G36420,361.5338305,295.7396321,229.1778382,225.9718058,233.4735394,208.0485628
AT4G36430,92.02679322,112.3061894,110.5581531,151.4011099,398.591708,252.7464962
AT4G36440,516.0073763,486.6601541,422.6546062,589.7864131,436.7641878,523.3721658
AT4G36450,27.93670509,46.17032231,47.21754456,44.06450213,55.92712161,68.26593466
AT4G36460,0.821667797,1.247846549,4.606589713,0,0,0.812689698
AT4G36470,32.86671187,58.6487878,49.52083942,76.83041397,93.21186935,82.89434923
AT4G36480,635.9708746,571.5137194,499.8149839,528.7740256,495.3545057,503.867613
AT4G36490,1.643335593,4.991386196,4.606589713,3.389577087,1.775464178,2.438069095
AT4G36500,324.5587797,915.9193669,582.7335987,224.8419468,474.9366677,424.2240226
AT4G36510,0.821667797,0,0,0,0,0
AT4G36515,24.6500339,77.36648603,72.55378798,16.94788544,76.34495966,41.44717462
AT4G36520,487.2490034,520.3520109,558.5490027,720.8500605,808.7239331,662.3421042
AT4G36530,111.7468203,137.2631204,112.861448,132.1935064,118.0683678,125.9669032
AT4G36540,684.4492746,1004.516472,857.9773341,890.3289149,939.2205502,945.9708089
AT4G36550,304.8387526,329.4314889,328.2195171,329.9188365,309.8184991,321.0124309
AT4G36560,0,0,0,0,0,0
AT4G36570,0,9.982772391,11.51647428,2.259718058,21.30557014,9.752276381
AT4G36580,98.6001356,61.1444809,78.31202513,56.49295145,67.46763877,52.82483039
AT4G36590,0.821667797,1.247846549,0,1.129859029,0,0
AT4G36600,161.0468881,39.93108956,36.85271771,38.41520699,23.9687664,26.81876005
AT4G36610,4.93000678,9.982772391,13.81976914,20.33746252,48.8252649,30.88220854
AT4G36620,27.11503729,34.93970337,31.09448056,22.59718058,31.95835521,35.75834673
AT4G36630,1018.0464,1012.003551,931.6827695,1186.35198,1069.717167,1207.656892
AT4G36635,0,0,0,0,0,0
AT4G36640,260.4686915,316.9530234,285.6085622,233.880819,364.8578886,335.6408454
AT4G36648,2030.341125,1853.052125,2152.429044,2499.248172,1660.059007,2316.97833
AT4G36650,383.718861,454.2161438,491.7534519,297.1529246,458.95749,430.7255401
AT4G36660,195.5569356,283.2611666,264.8789085,157.050405,177.5464178,156.0364221
AT4G36670,387.8272,404.3022818,484.8435673,456.4630477,383.5002625,347.0185012
AT4G36680,508.6123661,507.8735454,498.6633365,509.5664221,434.9887236,427.4747813
AT4G36690,2107.577898,1337.6915,1520.174605,2250.679186,1444.340109,1754.597059
AT4G36700,502.0390237,58.6487878,55.27907656,355.9055941,71.01856713,186.9186306
AT4G36710,92.02679322,152.237279,154.3207554,192.0760349,169.556829,171.4775264
AT4G36720,224.3153085,212.1339133,253.3624342,209.0239204,219.269826,264.9368417
AT4G36730,1267.83341,1372.631204,1372.763735,2579.468163,1716.87386,2415.313784
AT4G36740,4.93000678,0,1.151647428,15.81802641,15.9791776,17.87917336
AT4G36750,740.3226848,789.8868655,741.6609438,1121.950016,825.5908428,872.0160464
AT4G36760,1712.355688,1227.881004,1274.873703,1665.412209,1376.87247,1710.711815
AT4G36770,64.91175593,48.66601541,69.0988457,82.47970912,66.57990668,78.83090074
AT4G36780,1355.751864,1946.640616,1965.86216,2363.665089,1905.960795,2441.319854
AT4G36790,130.6451797,155.9808186,126.6812171,194.335753,224.5962185,176.3536645
AT4G36791,0.821667797,3.743539647,2.303294857,6.779154174,7.101856713,3.250758794
AT4G36795,4.93000678,1.247846549,5.758237142,6.779154174,11.54051716,7.314207285
AT4G36800,1740.292393,2325.985967,1896.763314,2069.901741,2071.966696,2278.781914
AT4G36808,1491.327051,1603.482815,1452.227407,1034.950871,1183.346875,1007.735226
AT4G36810,1478.180366,1672.114376,1619.216284,1051.898756,1162.041305,991.481432
AT4G36820,0.821667797,1.247846549,9.213179427,6.779154174,14.20371343,2.438069095
AT4G36830,37.79671865,83.60571878,56.43072399,41.80478407,51.48846117,40.63448492
AT4G36840,156.9385492,224.6123788,194.6284154,183.0371627,173.1077574,160.0998706
AT4G36850,594.8874848,525.3433971,510.1798107,344.6070039,811.3871294,573.7589271
AT4G36860,557.0907661,456.7118369,437.6260228,719.7202015,703.9715466,731.4207285
AT4G36870,742.7876882,1080.635111,1019.207974,879.0303246,821.1521824,790.7470765
AT4G36880,13426.87346,13318.26622,12843.17212,8192.607819,5814.645183,7570.20454
AT4G36890,757.5777085,671.3414433,728.9928221,710.6813293,824.7031107,744.4237637
AT4G36900,89.56178983,162.2200514,172.7471142,124.2844932,153.5776514,131.6557311
AT4G36910,1601.430536,1461.228309,1790.811751,531.0337436,942.7714786,787.4963177
AT4G36920,406.7255593,441.7376783,434.1710805,381.8923518,444.7537766,404.7194698
AT4G36925,0,0,2.303294857,1.129859029,0.887732089,0.812689698
AT4G36930,1672.093966,1537.346948,1726.319495,1761.450226,1146.062127,1667.639261
AT4G36940,456.0256271,371.8582716,368.5271771,264.3870128,331.1240692,299.8824987
AT4G36945,274.4370441,335.6707217,262.5756137,152.5309689,239.687664,244.6195992
AT4G36950,19.72002712,71.12725329,35.70107028,20.33746252,12.42824925,8.939586682
AT4G36960,487.2490034,395.567356,466.4172085,510.6962811,402.1426363,479.486922
AT4G36970,1192.239973,1443.758457,1371.612087,1116.300721,1015.56551,943.5327398
AT4G36980,861.1078509,643.8888192,727.8411747,1023.65228,797.183416,832.1942511
AT4G36990,479.0323254,953.3547634,769.3004821,1003.314818,1066.166239,976.8530175
AT4G37000,281.8320542,314.4573303,347.7975234,297.1529246,272.5337513,256.8099447
AT4G37010,343.457139,504.1300058,441.080965,627.0717611,661.3604064,750.9252813
AT4G37020,197.2002712,185.9291358,155.4724028,151.4011099,142.0371343,164.1633191
AT4G37022,0,0,0,0,0,0
AT4G37030,119.1418305,98.57987736,132.4394543,146.8816738,75.45722757,108.0877299
AT4G37040,420.6939119,509.121392,474.4787405,242.9196912,303.6043745,274.6891181
AT4G37050,23.8283661,19.96554478,24.18459599,22.59718058,28.40742685,39.82179522
AT4G37060,7.39501017,0,13.81976914,18.07774446,8.877320891,21.12993216
AT4G37070,1083.779824,1513.637864,1884.095193,1972.733865,3141.683863,2734.700835
AT4G37080,347.565478,346.9013406,347.7975234,160.4399821,271.6460193,231.616564
AT4G37090,220.2069695,245.8257701,281.0019725,220.3225107,260.1055021,234.8673228
AT4G37095,0,0,0,0,1.775464178,0
AT4G37100,320.4504407,287.0047062,234.9360754,317.4903872,291.1761252,253.5591859
AT4G37110,142.9701966,195.9119082,147.4108708,75.70055494,115.4051716,91.83393592
AT4G37120,1252.221722,1049.438948,1135.524364,1354.700976,1328.047205,1418.956213
AT4G37130,425.6239187,429.2592128,466.4172085,329.9188365,407.4690289,420.1605741
AT4G37140,2.46500339,1.247846549,5.758237142,6.779154174,3.550928356,1.625379397
AT4G37150,3.286671187,4.991386196,19.57800628,4.519436116,11.54051716,4.87613819
AT4G37160,17.25502373,18.71769823,25.33624342,46.32422019,95.87506562,90.20855652
AT4G37170,38.61838644,37.43539647,46.06589713,47.45407922,52.37619325,29.25682914
AT4G37175,0,0,0,0,0,0
AT4G37180,594.065817,514.1127781,489.450157,676.7855584,772.3269175,772.8679032
AT4G37190,180.7669153,187.1769823,157.7756977,177.3878676,165.1181686,215.3627701
AT4G37200,303.195417,303.2267114,283.3052674,135.5830835,205.9538447,185.2932512
AT4G37210,401.7955526,368.1147319,336.2810491,383.0222108,395.0407796,416.0971256
AT4G37220,88.74012204,112.3061894,117.4680377,144.6219557,723.5016526,471.3600251
AT4G37225,8.216677966,12.47846549,14.97141657,2.259718058,5.326392534,9.752276381
AT4G37230,1.643335593,2.495693098,1.151647428,0,3.550928356,0
AT4G37235,4.93000678,3.743539647,3.454942285,10.16873126,7.989588802,4.063448492
AT4G37240,34.51004746,31.19616372,25.33624342,28.24647573,43.49887236,39.00910552
AT4G37250,429.7322576,586.487878,646.0742073,1083.534809,882.4056965,945.9708089
AT4G37260,505.3256949,429.2592128,476.7820353,911.7962364,753.6845436,710.2907964
AT4G37270,907.1212475,732.4859242,739.357649,768.3041397,692.4310295,776.9313517
AT4G37280,585.849139,541.5654022,529.757817,448.5540345,381.7247983,437.2270577
AT4G37290,1.643335593,0,0,4.519436116,1.775464178,2.438069095
AT4G37295,9.86001356,19.96554478,18.42635885,25.98675767,53.26392534,26.81876005
AT4G37300,1342.60518,1417.55368,1262.205581,1596.490808,1571.285798,1666.826571
AT4G37310,53.40840678,51.16170851,63.34060856,66.66168271,63.91671041,40.63448492
AT4G37320,183.2319186,243.330077,281.0019725,146.8816738,196.1887917,175.5409749
AT4G37330,909.5862509,1075.643725,938.5926541,1054.158474,1053.73799,1011.798674
AT4G37340,24.6500339,18.71769823,39.15601256,115.245621,95.87506562,91.83393592
AT4G37360,2.46500339,9.982772391,9.213179427,12.42844932,11.54051716,4.063448492
AT4G37370,102.7084746,145.9980462,219.9646588,136.7129425,196.1887917,176.3536645
AT4G37380,147.9002034,133.5195807,160.0789925,161.5698412,157.1285798,143.0333869
AT4G37390,407.5472271,410.5415146,461.8106188,1010.093972,721.7261884,802.937422
AT4G37400,351.673817,192.1683685,210.7514794,322.0098233,263.6564305,306.3840163
AT4G37409,597.3524882,240.8343839,295.9733891,436.1255852,526.4251288,474.6107839
AT4G37410,769.0810577,314.4573303,345.4942285,567.1892326,641.8303004,607.8918944
AT4G37420,7.39501017,17.46985168,17.27471142,19.20760349,17.75464178,9.752276381
AT4G37430,345.9221424,183.4334427,226.8745434,251.9585635,236.1367357,203.1724246
AT4G37432,352.4954848,213.3817599,233.7844279,233.880819,227.2594148,212.924701
AT4G37435,0,0,0,2.259718058,0,3.250758794
AT4G37440,601.4608271,620.1797348,616.1313741,978.4579191,630.2897832,805.3754911
AT4G37445,27.11503729,8.734925842,11.51647428,5.649295145,11.54051716,24.38069095
AT4G37450,2899.665654,2571.811737,2300.991562,1535.47842,2038.232876,1725.34023
AT4G37460,1350.00019,1225.385311,1109.036473,1629.25672,1312.068028,1397.013592
AT4G37470,302.3737492,359.3798061,317.8546902,199.9850481,298.2779819,255.997255
AT4G37480,211.9902915,164.7157445,152.0174605,198.8551891,187.3114708,201.5470452
AT4G37483,14.79002034,11.23061894,6.90988457,7.909013203,12.42824925,13.81572487
AT4G37490,85.45345085,63.64017399,47.21754456,49.71379728,62.14124623,68.26593466
AT4G37500,2.46500339,0,0,0,0,0
AT4G37510,2277.663132,2684.117927,2426.521131,1317.415628,1502.042695,1428.70849
AT4G37520,1013.116393,1180.462835,1301.361594,1420.232799,1988.51988,1883.002031
AT4G37530,201.3086102,238.3386908,297.1250365,318.6202462,431.4377953,399.8433316
AT4G37540,202.130278,194.6640616,244.1492548,263.2571538,414.5708856,280.3779459
AT4G37550,520.9373831,569.0180263,568.9138296,364.9444664,383.5002625,400.6560213
AT4G37553,107.6384814,63.64017399,52.9757817,83.60956815,61.25351415,61.76441708
AT4G37560,138.0401898,42.42678266,70.25049313,75.70055494,38.17247983,64.20248617
AT4G37580,1251.400054,759.9385483,786.5751935,1902.682605,832.6926995,1327.122277
AT4G37590,992.5746983,1150.514518,1018.056327,1075.625796,1127.419753,1136.140198
AT4G37608,59.98174915,69.87940674,72.55378798,30.50619378,45.27433654,67.45324497
AT4G37610,74.77176949,194.6640616,162.3822874,123.1546342,361.3069602,210.4866319
AT4G37630,172.5502373,155.9808186,150.8658131,84.73942718,131.3843492,116.2146269
AT4G37640,920.2679322,974.5681547,1004.236557,1001.0551,1040.422008,919.9647386
AT4G37650,677.8759322,590.2314176,552.7907656,1222.507469,763.4495966,828.1308026
AT4G37660,271.9720407,232.0994581,229.1778382,211.2836384,146.4757947,186.1059409
AT4G37670,64.91175593,68.63156019,67.94719827,51.97351534,55.92712161,39.82179522
AT4G37680,423.9805831,351.8927268,350.1008182,296.0230656,397.7039759,360.0215364
AT4G37682,32.86671187,16.22200514,11.51647428,12.42844932,7.101856713,13.00303517
AT4G37685,0.821667797,1.247846549,0,0,0.887732089,0
AT4G37690,23.00669831,39.93108956,34.54942285,39.54506602,57.70258579,46.32331281
AT4G37700,50.12173559,106.0669567,72.55378798,129.9337883,161.5672402,175.5409749
AT4G37710,0.821667797,6.239232745,1.151647428,4.519436116,4.438660445,1.625379397
AT4G37720,0,1.247846549,0,0,1.775464178,0
AT4G37730,54.23007458,56.1530947,63.34060856,107.3366078,139.373938,117.8400063
AT4G37740,2596.470237,1962.862621,1797.721636,2068.771882,1634.314776,1914.696929
AT4G37750,218.5636339,205.8946806,196.9317102,120.8949161,108.3033149,104.0242814
AT4G37760,542.3007458,716.2639191,620.7379639,334.4382726,333.7872655,359.2088467
AT4G37770,141.326861,308.2180976,259.1206714,14.68816738,82.55908428,49.5740716
AT4G37780,0.821667797,9.982772391,8.061531998,6.779154174,10.65278507,2.438069095
AT4G37790,1119.933207,1343.930733,1084.851877,1321.935064,1461.207019,1352.315658
AT4G37800,746.0743593,1274.051326,832.6410907,163.8295592,471.3857393,349.4565703
AT4G37810,40.26172204,22.46123788,16.123064,5.649295145,6.214124623,9.752276381
AT4G37820,446.1656136,395.567356,427.2611959,488.0991005,457.1820259,455.9189208
AT4G37830,4085.332285,3961.912793,3619.627867,3539.848338,3501.215359,4036.629732
AT4G37840,1.643335593,3.743539647,6.90988457,5.649295145,5.326392534,4.063448492
AT4G37850,50.12173559,92.34064462,90.98014684,229.3613829,211.2802372,237.3053919
AT4G37860,2.46500339,8.734925842,2.303294857,7.909013203,7.101856713,4.063448492
AT4G37870,43245.1978,33028.00246,34450.38117,68924.79035,28316.87818,48298.96146
AT4G37880,578.4541288,655.1194382,579.2786564,806.7193467,605.4332847,712.7288655
AT4G37890,1017.224732,1244.103009,1030.724448,1605.52968,1349.352775,1233.662962
AT4G37895,592.4224814,662.6065175,616.1313741,876.7706065,811.3871294,798.0612838
AT4G37900,77.23677288,72.37509984,103.6482685,206.7642023,142.0371343,177.9790439
AT4G37910,3000.730793,1957.871235,2155.883986,1926.409644,1868.676047,1862.684789
AT4G37920,788.8010848,793.6304051,662.1972713,368.3340435,476.7121318,538.81327
AT4G37925,355.7821559,447.9769111,345.4942285,202.2447662,318.69582,325.8885691
AT4G37930,3085.362576,3226.931175,2869.905391,975.068342,1818.96305,1478.282561
AT4G37940,12.32501695,16.22200514,14.97141657,32.76591184,42.61114028,33.32027763
AT4G37950,0,1.247846549,3.454942285,2.259718058,0.887732089,0.812689698
AT4G37970,2.46500339,3.743539647,16.123064,19.20760349,14.20371343,8.126896984
AT4G37980,25.4717017,32.44401027,32.24612799,10.16873126,23.9687664,19.50455276
AT4G37990,2.46500339,9.982772391,6.90988457,12.42844932,15.9791776,4.87613819
AT4G38000,4.108338983,1.247846549,8.061531998,11.29859029,5.326392534,6.501517587
AT4G38005,0,0,0,0,0,0
AT4G38010,19.72002712,24.95693098,34.54942285,29.37633475,31.95835521,27.63144974
AT4G38020,163.5118915,137.2631204,119.7713325,57.62281048,92.32413726,86.95779773
AT4G38030,2.46500339,0,1.151647428,1.129859029,0.887732089,2.438069095
AT4G38040,797.0177627,680.0763692,657.5906816,419.1776998,581.4645183,541.2513391
AT4G38050,95.31346441,69.87940674,58.73401884,51.97351534,53.26392534,60.13903768
AT4G38060,162.6902237,329.4314889,324.7645748,326.5292594,532.6392534,433.1636092
AT4G38062,88.74012204,86.10141187,90.98014684,115.245621,96.76279771,101.5862123
AT4G38065,2.46500339,1.247846549,0,3.389577087,1.775464178,2.438069095
AT4G38070,13.96835254,9.982772391,16.123064,24.85689864,13.31598134,17.06648367
AT4G38080,52.58673898,67.38371364,161.23064,151.4011099,483.8139885,293.3809811
AT4G38090,285.9403932,173.4506703,201.5383,244.0495503,170.4445611,250.3084271
AT4G38092,0,2.495693098,0,0,2.663196267,0
AT4G38100,345.1004746,275.7740873,234.9360754,310.711233,210.3925051,234.8673228
AT4G38120,697.5959593,539.0697091,487.1468622,434.9957262,540.6288422,519.3087173
AT4G38130,2402.556637,2151.28745,2082.17855,2939.893194,2183.820939,2384.431575
AT4G38140,9.038345763,8.734925842,6.90988457,12.42844932,8.877320891,14.62841457
AT4G38150,226.7803119,150.9894324,141.6526337,202.2447662,164.2304365,193.4201482
AT4G38160,1129.79322,1464.971848,1367.005497,698.2528799,1056.401186,967.1007411
AT4G38170,225.9586441,228.3559184,231.4811331,195.465612,218.3820939,186.9186306
AT4G38180,263.7553627,205.8946806,246.4525497,267.7765899,224.5962185,257.6226344
AT4G38190,4.108338983,18.71769823,23.03294857,27.1166167,28.40742685,12.19034548
AT4G38200,1538.162115,1114.326968,1160.860608,1152.45621,1213.529766,1154.832061
AT4G38210,707.4559729,633.9060468,688.6851621,457.5929068,418.121814,466.4838869
AT4G38213,6.573342373,6.239232745,8.061531998,3.389577087,10.65278507,6.501517587
AT4G38215,521.7590509,449.2247576,471.0237982,310.711233,311.5939633,325.0758794
AT4G38220,1347.535186,1070.652339,1224.201216,1367.129425,1352.903704,1443.336904
AT4G38225,663.0859119,612.6926555,661.0456239,636.1106333,485.5894527,590.012721
AT4G38230,253.0736814,148.4937393,127.8328645,202.2447662,166.8936327,226.7404258
AT4G38240,631.0408678,457.9596834,422.6546062,510.6962811,461.6206863,555.067064
AT4G38250,2321.211525,3251.888106,3006.951435,2828.03715,3732.025702,3595.339226
AT4G38260,290.8704,365.6190388,377.7403565,620.2926069,407.4690289,472.1727148
